(Poblacion Generaciones Mutacion Elemento Mutacion Teoria Mutacion Practica Torneo),(Selección Cruce Sustitucion),Mejor Generacion,Mejor Fitness,Tiempo
500-100-9e-05-0.05-0.005-10,(torneo uniforme truncamiento),26,0.7161 ( 254 0.9932 0.9442 0.7133 0.5235 ) ,37.17 min
500-100-9e-05-0.05-0.005-20,(torneo uniforme elitismo),22,0.7221 ( 245 0.9926 0.9500 0.7237 0.5213 ) ,37.03 min
500-100-9e-05-0.05-0.005-20,(torneo uniforme reemplazo),27,0.7258 ( 248 0.9881 0.9535 0.7209 0.5424 ) ,18.72 min
500-100-9e-05-0.05-0.005-20,(torneo uniforme truncamiento),18,0.7099 ( 291 0.9926 0.9569 0.7120 0.5003 ) ,37.43 min
500-100-9e-05-0.05-0.005-50,(torneo uniforme elitismo),8,0.7049 ( 275 0.9963 0.9425 0.7083 0.4952 ) ,36.75 min
500-100-9e-05-0.05-0.005-50,(torneo uniforme reemplazo),12,0.7161 ( 261 0.9892 0.9501 0.7182 0.5170 ) ,18.24 min
500-100-9e-05-0.05-0.005-50,(torneo uniforme truncamiento),15,0.7113 ( 284 0.9895 0.9503 0.7217 0.5104 ) ,36.42 min
500-100-9e-05-0.05-0.05-10,(torneo uniforme elitismo),32,0.7268 ( 209 0.9918 0.9395 0.7179 0.5588 ) ,37.94 min
500-100-9e-05-0.05-0.05-10,(torneo uniforme reemplazo),47,0.7291 ( 232 0.9822 0.9455 0.7256 0.5741 ) ,20.26 min
500-100-9e-05-0.05-0.05-10,(torneo uniforme truncamiento),33,0.7186 ( 270 0.9814 0.9517 0.7203 0.5442 ) ,37.18 min
500-100-9e-05-0.05-0.05-20,(torneo uniforme elitismo),25,0.7248 ( 234 0.9902 0.9486 0.7114 0.5470 ) ,37.22 min
500-100-9e-05-0.05-0.05-20,(torneo uniforme reemplazo),20,0.7247 ( 244 0.9933 0.9491 0.7303 0.5408 ) ,18.48 min
500-100-9e-05-0.05-0.05-20,(torneo uniforme truncamiento),17,0.7103 ( 281 0.9910 0.9498 0.7081 0.5171 ) ,37.87 min
500-100-9e-05-0.05-0.05-50,(torneo uniforme elitismo),16,0.7142 ( 270 0.9919 0.9448 0.7315 0.5280 ) ,36.80 min
500-100-9e-05-0.05-0.05-50,(torneo uniforme reemplazo),16,0.7120 ( 276 0.9878 0.9512 0.7131 0.5109 ) ,18.41 min
500-100-9e-05-0.05-0.05-50,(torneo uniforme truncamiento),16,0.7151 ( 264 0.9894 0.9517 0.7125 0.5072 ) ,37.05 min
500-50-9e-05-0.0005-0.0005-10,(torneo uniforme elitismo),50,0.7562 ( 167 0.9994 0.9607 0.7404 0.5904 ) ,18.81 min
500-50-9e-05-0.0005-0.0005-10,(torneo uniforme reemplazo),50,0.7600 ( 159 1.0000 0.9624 0.7352 0.5944 ) ,9.41 min
500-50-9e-05-0.0005-0.0005-10,(torneo uniforme truncamiento),49,0.7495 ( 189 0.9994 0.9715 0.7194 0.5477 ) ,18.46 min
500-50-9e-05-0.0005-0.0005-20,(torneo uniforme elitismo),43,0.7444 ( 203 0.9995 0.9741 0.7250 0.5324 ) ,18.41 min
500-50-9e-05-0.0005-0.0005-20,(torneo uniforme reemplazo),39,0.7528 ( 192 0.9997 0.9748 0.7303 0.5567 ) ,9.44 min
500-50-9e-05-0.0005-0.0005-20,(torneo uniforme truncamiento),33,0.7416 ( 210 0.9998 0.9706 0.7359 0.5223 ) ,18.79 min
500-50-9e-05-0.0005-0.0005-50,(torneo uniforme elitismo),21,0.7353 ( 222 1.0000 0.9699 0.7121 0.5156 ) ,18.29 min
500-50-9e-05-0.0005-0.0005-50,(torneo uniforme reemplazo),23,0.7349 ( 212 1.0000 0.9667 0.7176 0.5003 ) ,8.99 min
500-50-9e-05-0.0005-0.0005-50,(torneo uniforme truncamiento),21,0.7289 ( 238 0.9993 0.9654 0.7205 0.5006 ) ,17.90 min
500-50-9e-05-0.0005-0.005-10,(torneo uniforme elitismo),50,0.7561 ( 164 0.9997 0.9577 0.7426 0.5960 ) ,18.72 min
500-50-9e-05-0.0005-0.005-10,(torneo uniforme reemplazo),50,0.7565 ( 157 1.0000 0.9602 0.7257 0.5910 ) ,9.41 min
500-50-9e-05-0.0005-0.005-10,(torneo uniforme truncamiento),50,0.7404 ( 212 0.9986 0.9711 0.7225 0.5259 ) ,18.98 min
500-50-9e-05-0.0005-0.005-20,(torneo uniforme elitismo),39,0.7474 ( 196 1.0000 0.9744 0.7181 0.5346 ) ,18.42 min
500-50-9e-05-0.0005-0.005-20,(torneo uniforme reemplazo),42,0.7501 ( 188 0.9996 0.9686 0.7291 0.5604 ) ,9.38 min
500-50-9e-05-0.0005-0.005-20,(torneo uniforme truncamiento),34,0.7360 ( 213 0.9997 0.9649 0.7271 0.5215 ) ,18.63 min
500-50-9e-05-0.0005-0.005-50,(torneo uniforme elitismo),26,0.7336 ( 229 1.0000 0.9655 0.7131 0.5250 ) ,18.12 min
500-50-9e-05-0.0005-0.005-50,(torneo uniforme reemplazo),23,0.7307 ( 229 0.9996 0.9681 0.7103 0.4974 ) ,8.97 min
500-50-9e-05-0.0005-0.005-50,(torneo uniforme truncamiento),20,0.7283 ( 250 1.0000 0.9671 0.7254 0.5113 ) ,18.22 min
500-50-9e-05-0.0005-0.05-10,(torneo uniforme elitismo),50,0.7544 ( 160 1.0000 0.9526 0.7268 0.6062 ) ,18.79 min
500-50-9e-05-0.0005-0.05-10,(torneo uniforme reemplazo),49,0.7550 ( 160 1.0000 0.9594 0.7406 0.5826 ) ,9.48 min
500-50-9e-05-0.0005-0.05-10,(torneo uniforme truncamiento),47,0.7379 ( 222 1.0000 0.9736 0.7240 0.5076 ) ,19.38 min
500-50-9e-05-0.0005-0.05-20,(torneo uniforme elitismo),32,0.7450 ( 189 0.9999 0.9656 0.7174 0.5414 ) ,18.22 min
500-50-9e-05-0.0005-0.05-20,(torneo uniforme reemplazo),50,0.7507 ( 180 0.9991 0.9658 0.7199 0.5670 ) ,9.22 min
500-50-9e-05-0.0005-0.05-20,(torneo uniforme truncamiento),29,0.7341 ( 228 0.9997 0.9668 0.7155 0.5314 ) ,18.44 min
500-50-9e-05-0.0005-0.05-50,(torneo uniforme elitismo),16,0.7228 ( 249 1.0000 0.9544 0.7191 0.5266 ) ,17.95 min
500-50-9e-05-0.0005-0.05-50,(torneo uniforme reemplazo),23,0.7282 ( 240 0.9995 0.9607 0.7219 0.5203 ) ,9.16 min
500-50-9e-05-0.0005-0.05-50,(torneo uniforme truncamiento),19,0.7278 ( 219 0.9996 0.9581 0.7188 0.5009 ) ,18.43 min
500-50-9e-05-0.005-0.0005-10,(torneo uniforme elitismo),49,0.7535 ( 181 0.9961 0.9680 0.7271 0.5710 ) ,18.81 min
500-50-9e-05-0.005-0.0005-10,(torneo uniforme reemplazo),50,0.7565 ( 151 0.9997 0.9575 0.7321 0.5863 ) ,9.62 min
500-50-9e-05-0.005-0.0005-10,(torneo uniforme truncamiento),46,0.7453 ( 203 0.9947 0.9711 0.7326 0.5403 ) ,18.44 min
500-50-9e-05-0.005-0.0005-20,(torneo uniforme elitismo),37,0.7468 ( 208 0.9972 0.9705 0.7384 0.5530 ) ,18.43 min
500-50-9e-05-0.005-0.0005-20,(torneo uniforme reemplazo),43,0.7518 ( 188 0.9989 0.9702 0.7315 0.5715 ) ,9.09 min
500-50-9e-05-0.005-0.0005-20,(torneo uniforme truncamiento),34,0.7342 ( 217 0.9961 0.9621 0.7204 0.5220 ) ,18.45 min
500-50-9e-05-0.005-0.0005-50,(torneo uniforme elitismo),17,0.7271 ( 249 0.9981 0.9649 0.7192 0.5081 ) ,18.59 min
500-50-9e-05-0.005-0.0005-50,(torneo uniforme reemplazo),20,0.7229 ( 251 0.9989 0.9611 0.7171 0.5032 ) ,9.11 min
500-50-9e-05-0.005-0.0005-50,(torneo uniforme truncamiento),13,0.7181 ( 261 0.9990 0.9604 0.7155 0.4821 ) ,18.04 min
500-50-9e-05-0.005-0.005-10,(torneo uniforme elitismo),48,0.7591 ( 135 0.9982 0.9572 0.7513 0.5812 ) ,18.63 min
500-50-9e-05-0.005-0.005-10,(torneo uniforme reemplazo),50,0.7574 ( 157 0.9977 0.9578 0.7451 0.5904 ) ,9.38 min
500-50-9e-05-0.005-0.005-10,(torneo uniforme truncamiento),50,0.7407 ( 221 0.9961 0.9675 0.7216 0.5511 ) ,18.57 min
500-50-9e-05-0.005-0.005-20,(torneo uniforme elitismo),31,0.7384 ( 224 0.9971 0.9714 0.7294 0.5320 ) ,18.24 min
500-50-9e-05-0.005-0.005-20,(torneo uniforme reemplazo),35,0.7425 ( 217 0.9970 0.9731 0.7244 0.5309 ) ,9.48 min
500-50-9e-05-0.005-0.005-20,(torneo uniforme truncamiento),42,0.7370 ( 223 0.9979 0.9698 0.7332 0.5218 ) ,18.51 min
500-50-9e-05-0.005-0.005-50,(torneo uniforme elitismo),20,0.7307 ( 228 0.9977 0.9648 0.7186 0.5047 ) ,18.07 min
500-50-9e-05-0.005-0.005-50,(torneo uniforme reemplazo),22,0.7363 ( 226 0.9986 0.9715 0.7134 0.5132 ) ,9.14 min
500-50-9e-05-0.005-0.005-50,(torneo uniforme truncamiento),25,0.7263 ( 250 0.9974 0.9647 0.7183 0.5001 ) ,18.07 min
500-50-9e-05-0.005-0.05-10,(torneo uniforme elitismo),47,0.7510 ( 169 0.9973 0.9592 0.7285 0.5764 ) ,19.15 min
500-50-9e-05-0.005-0.05-10,(torneo uniforme reemplazo),48,0.7549 ( 157 0.9987 0.9556 0.7262 0.5961 ) ,9.44 min
500-50-9e-05-0.005-0.05-10,(torneo uniforme truncamiento),49,0.7439 ( 211 0.9952 0.9681 0.7298 0.5582 ) ,18.72 min
500-50-9e-05-0.005-0.05-20,(torneo uniforme elitismo),36,0.7386 ( 208 0.9958 0.9643 0.7145 0.5432 ) ,18.24 min
500-50-9e-05-0.005-0.05-20,(torneo uniforme reemplazo),39,0.7450 ( 213 0.9971 0.9714 0.7183 0.5499 ) ,9.16 min
500-50-9e-05-0.005-0.05-20,(torneo uniforme truncamiento),27,0.7293 ( 231 0.9978 0.9573 0.7150 0.5213 ) ,18.52 min
500-50-9e-05-0.005-0.05-50,(torneo uniforme elitismo),22,0.7204 ( 247 0.9978 0.9636 0.7155 0.4933 ) ,18.26 min
500-50-9e-05-0.005-0.05-50,(torneo uniforme reemplazo),23,0.7298 ( 228 0.9977 0.9624 0.7259 0.5135 ) ,8.89 min
500-50-9e-05-0.005-0.05-50,(torneo uniforme truncamiento),18,0.7186 ( 236 0.9974 0.9540 0.7175 0.4826 ) ,18.01 min
500-50-9e-05-0.05-0.0005-10,(torneo uniforme elitismo),48,0.7276 ( 251 0.9825 0.9474 0.7289 0.5815 ) ,19.26 min
500-50-9e-05-0.05-0.0005-10,(torneo uniforme reemplazo),48,0.7339 ( 219 0.9802 0.9516 0.7282 0.5678 ) ,9.70 min
500-50-9e-05-0.05-0.0005-10,(torneo uniforme truncamiento),38,0.7230 ( 248 0.9869 0.9442 0.7294 0.5634 ) ,18.84 min
500-50-9e-05-0.05-0.0005-20,(torneo uniforme elitismo),16,0.7185 ( 229 0.9938 0.9432 0.7205 0.5138 ) ,18.20 min
500-50-9e-05-0.05-0.0005-20,(torneo uniforme reemplazo),26,0.7241 ( 240 0.9853 0.9496 0.7246 0.5379 ) ,9.27 min
500-50-9e-05-0.05-0.0005-20,(torneo uniforme truncamiento),26,0.7118 ( 282 0.9853 0.9532 0.7167 0.5107 ) ,18.37 min
500-50-9e-05-0.05-0.0005-50,(torneo uniforme elitismo),20,0.7189 ( 268 0.9885 0.9552 0.7205 0.5280 ) ,18.34 min
500-50-9e-05-0.05-0.0005-50,(torneo uniforme reemplazo),8,0.7140 ( 255 0.9972 0.9464 0.7132 0.5062 ) ,9.11 min
500-50-9e-05-0.05-0.0005-50,(torneo uniforme truncamiento),14,0.7053 ( 287 0.9795 0.9488 0.7156 0.5034 ) ,18.79 min
500-50-9e-05-0.05-0.005-10,(torneo uniforme elitismo),37,0.7285 ( 229 0.9828 0.9481 0.7256 0.5590 ) ,18.81 min
500-50-9e-05-0.05-0.005-10,(torneo uniforme reemplazo),45,0.7354 ( 224 0.9848 0.9486 0.7319 0.5892 ) ,9.24 min
500-50-9e-05-0.05-0.005-10,(torneo uniforme truncamiento),35,0.7230 ( 239 0.9885 0.9414 0.7355 0.5505 ) ,18.55 min
500-50-9e-05-0.05-0.005-20,(torneo uniforme elitismo),22,0.7151 ( 264 0.9890 0.9445 0.7196 0.5353 ) ,18.38 min
500-50-9e-05-0.05-0.005-20,(torneo uniforme reemplazo),27,0.7263 ( 245 0.9836 0.9539 0.7144 0.5547 ) ,9.16 min
500-50-9e-05-0.05-0.005-20,(torneo uniforme truncamiento),14,0.7059 ( 303 0.9892 0.9496 0.7204 0.5062 ) ,18.35 min
500-50-9e-05-0.05-0.005-50,(torneo uniforme elitismo),16,0.7153 ( 284 0.9873 0.9541 0.7164 0.5347 ) ,18.35 min
500-50-9e-05-0.05-0.005-50,(torneo uniforme reemplazo),20,0.7148 ( 281 0.9879 0.9592 0.7133 0.5085 ) ,9.18 min
500-50-9e-05-0.05-0.005-50,(torneo uniforme truncamiento),18,0.7132 ( 281 0.9868 0.9612 0.7155 0.5022 ) ,17.93 min
500-50-9e-05-0.05-0.05-10,(torneo uniforme elitismo),31,0.7294 ( 225 0.9903 0.9486 0.7254 0.5566 ) ,18.68 min
500-50-9e-05-0.05-0.05-10,(torneo uniforme reemplazo),48,0.7373 ( 229 0.9845 0.9509 0.7320 0.6043 ) ,9.70 min
500-50-9e-05-0.05-0.05-10,(torneo uniforme truncamiento),31,0.7090 ( 288 0.9793 0.9474 0.7097 0.5320 ) ,18.57 min
500-50-9e-05-0.05-0.05-20,(torneo uniforme elitismo),23,0.7228 ( 240 0.9879 0.9527 0.7233 0.5340 ) ,18.50 min
500-50-9e-05-0.05-0.05-20,(torneo uniforme reemplazo),27,0.7269 ( 264 0.9878 0.9531 0.7303 0.5630 ) ,9.35 min
500-50-9e-05-0.05-0.05-20,(torneo uniforme truncamiento),17,0.7124 ( 255 0.9916 0.9485 0.7232 0.4936 ) ,18.09 min
500-50-9e-05-0.05-0.05-50,(torneo uniforme elitismo),16,0.7114 ( 318 0.9850 0.9587 0.7194 0.5244 ) ,18.06 min
500-50-9e-05-0.05-0.05-50,(torneo uniforme reemplazo),16,0.7139 ( 273 0.9918 0.9561 0.7145 0.4977 ) ,9.11 min
500-50-9e-05-0.05-0.05-50,(torneo uniforme truncamiento),18,0.7160 ( 275 0.9854 0.9547 0.7247 0.5288 ) ,18.22 min
500-80-9e-05-0.0005-0.0005-10,(torneo uniforme elitismo),72,0.7693 ( 143 0.9993 0.9730 0.7407 0.5971 ) ,29.66 min
500-80-9e-05-0.0005-0.0005-10,(torneo uniforme reemplazo),77,0.7694 ( 154 0.9997 0.9791 0.7373 0.5955 ) ,15.18 min
500-80-9e-05-0.0005-0.0005-10,(torneo uniforme truncamiento),60,0.7552 ( 169 0.9997 0.9710 0.7252 0.5628 ) ,30.27 min
500-80-9e-05-0.0005-0.0005-20,(torneo uniforme elitismo),50,0.7491 ( 184 0.9995 0.9736 0.7225 0.5412 ) ,29.32 min
500-80-9e-05-0.0005-0.0005-20,(torneo uniforme reemplazo),47,0.7556 ( 170 0.9991 0.9730 0.7249 0.5508 ) ,15.06 min
500-80-9e-05-0.0005-0.0005-20,(torneo uniforme truncamiento),35,0.7355 ( 236 0.9994 0.9726 0.7201 0.5167 ) ,29.44 min
500-80-9e-05-0.0005-0.0005-50,(torneo uniforme elitismo),24,0.7329 ( 222 1.0000 0.9629 0.7208 0.5228 ) ,30.17 min
500-80-9e-05-0.0005-0.0005-50,(torneo uniforme reemplazo),44,0.7418 ( 209 1.0000 0.9709 0.7176 0.5306 ) ,14.58 min
500-80-9e-05-0.0005-0.0005-50,(torneo uniforme truncamiento),24,0.7285 ( 235 1.0000 0.9620 0.7271 0.5047 ) ,29.44 min
500-80-9e-05-0.0005-0.005-10,(torneo uniforme elitismo),71,0.7669 ( 160 0.9997 0.9783 0.7391 0.5906 ) ,30.78 min
500-80-9e-05-0.0005-0.005-10,(torneo uniforme reemplazo),78,0.7742 ( 156 0.9997 0.9746 0.7475 0.6361 ) ,15.38 min
500-80-9e-05-0.0005-0.005-10,(torneo uniforme truncamiento),47,0.7410 ( 205 0.9997 0.9693 0.7204 0.5257 ) ,29.98 min
500-80-9e-05-0.0005-0.005-20,(torneo uniforme elitismo),39,0.7372 ( 226 1.0000 0.9706 0.7276 0.5271 ) ,28.78 min
500-80-9e-05-0.0005-0.005-20,(torneo uniforme reemplazo),47,0.7523 ( 182 1.0000 0.9749 0.7162 0.5542 ) ,14.59 min
500-80-9e-05-0.0005-0.005-20,(torneo uniforme truncamiento),43,0.7487 ( 201 0.9993 0.9712 0.7280 0.5611 ) ,29.40 min
500-80-9e-05-0.0005-0.005-50,(torneo uniforme elitismo),19,0.7200 ( 255 0.9992 0.9550 0.7232 0.4996 ) ,28.41 min
500-80-9e-05-0.0005-0.005-50,(torneo uniforme reemplazo),26,0.7371 ( 216 0.9997 0.9660 0.7194 0.5344 ) ,14.63 min
500-80-9e-05-0.0005-0.005-50,(torneo uniforme truncamiento),23,0.7276 ( 228 0.9996 0.9650 0.7140 0.5008 ) ,29.11 min
500-80-9e-05-0.0005-0.05-10,(torneo uniforme elitismo),58,0.7622 ( 168 0.9997 0.9733 0.7267 0.5907 ) ,30.13 min
500-80-9e-05-0.0005-0.05-10,(torneo uniforme reemplazo),74,0.7640 ( 152 0.9991 0.9707 0.7343 0.6040 ) ,15.27 min
500-80-9e-05-0.0005-0.05-10,(torneo uniforme truncamiento),52,0.7451 ( 192 0.9987 0.9670 0.7152 0.5389 ) ,29.83 min
500-80-9e-05-0.0005-0.05-20,(torneo uniforme elitismo),28,0.7366 ( 208 1.0000 0.9698 0.7087 0.5214 ) ,29.76 min
500-80-9e-05-0.0005-0.05-20,(torneo uniforme reemplazo),45,0.7524 ( 184 1.0000 0.9700 0.7189 0.5734 ) ,14.67 min
500-80-9e-05-0.0005-0.05-20,(torneo uniforme truncamiento),36,0.7426 ( 203 0.9997 0.9647 0.7353 0.5440 ) ,29.58 min
500-80-9e-05-0.0005-0.05-50,(torneo uniforme elitismo),24,0.7344 ( 218 1.0000 0.9617 0.7174 0.5272 ) ,29.49 min
500-80-9e-05-0.0005-0.05-50,(torneo uniforme reemplazo),18,0.7232 ( 231 1.0000 0.9572 0.7191 0.4896 ) ,14.42 min
500-80-9e-05-0.0005-0.05-50,(torneo uniforme truncamiento),22,0.7275 ( 238 1.0000 0.9684 0.7201 0.4817 ) ,29.12 min
500-80-9e-05-0.005-0.0005-10,(torneo uniforme elitismo),74,0.7693 ( 153 0.9952 0.9778 0.7466 0.5929 ) ,31.38 min
500-80-9e-05-0.005-0.0005-10,(torneo uniforme reemplazo),79,0.7675 ( 159 0.9955 0.9756 0.7369 0.6107 ) ,15.41 min
500-80-9e-05-0.005-0.0005-10,(torneo uniforme truncamiento),55,0.7471 ( 201 0.9965 0.9702 0.7270 0.5591 ) ,29.53 min
500-80-9e-05-0.005-0.0005-20,(torneo uniforme elitismo),41,0.7433 ( 218 0.9956 0.9713 0.7176 0.5656 ) ,29.28 min
500-80-9e-05-0.005-0.0005-20,(torneo uniforme reemplazo),36,0.7479 ( 192 0.9977 0.9728 0.7180 0.5473 ) ,14.93 min
500-80-9e-05-0.005-0.0005-20,(torneo uniforme truncamiento),30,0.7393 ( 226 0.9977 0.9672 0.7213 0.5392 ) ,29.13 min
500-80-9e-05-0.005-0.0005-50,(torneo uniforme elitismo),21,0.7282 ( 251 0.9973 0.9654 0.7228 0.5168 ) ,29.96 min
500-80-9e-05-0.005-0.0005-50,(torneo uniforme reemplazo),21,0.7271 ( 253 0.9976 0.9704 0.7207 0.5020 ) ,14.28 min
500-80-9e-05-0.005-0.0005-50,(torneo uniforme truncamiento),19,0.7323 ( 229 0.9975 0.9656 0.7208 0.5147 ) ,29.33 min
500-80-9e-05-0.005-0.005-10,(torneo uniforme elitismo),44,0.7448 ( 196 0.9986 0.9685 0.7254 0.5387 ) ,29.85 min
500-80-9e-05-0.005-0.005-10,(torneo uniforme reemplazo),68,0.7596 ( 174 0.9936 0.9737 0.7271 0.5939 ) ,14.92 min
500-80-9e-05-0.005-0.005-10,(torneo uniforme truncamiento),49,0.7460 ( 199 0.9965 0.9715 0.7260 0.5423 ) ,30.53 min
500-80-9e-05-0.005-0.005-20,(torneo uniforme elitismo),34,0.7445 ( 211 0.9985 0.9697 0.7162 0.5548 ) ,30.34 min
500-80-9e-05-0.005-0.005-20,(torneo uniforme reemplazo),38,0.7499 ( 177 0.9987 0.9676 0.7249 0.5490 ) ,15.03 min
500-80-9e-05-0.005-0.005-20,(torneo uniforme truncamiento),36,0.7381 ( 217 0.9963 0.9660 0.7135 0.5437 ) ,28.85 min
500-80-9e-05-0.005-0.005-50,(torneo uniforme elitismo),20,0.7243 ( 243 0.9987 0.9635 0.7244 0.4854 ) ,29.02 min
500-80-9e-05-0.005-0.005-50,(torneo uniforme reemplazo),18,0.7263 ( 229 0.9988 0.9592 0.7109 0.5081 ) ,14.63 min
500-80-9e-05-0.005-0.005-50,(torneo uniforme truncamiento),20,0.7283 ( 220 0.9973 0.9593 0.7173 0.4991 ) ,28.69 min
500-80-9e-05-0.005-0.05-10,(torneo uniforme elitismo),59,0.7570 ( 153 0.9981 0.9640 0.7239 0.5841 ) ,29.97 min
500-80-9e-05-0.005-0.05-10,(torneo uniforme reemplazo),63,0.7647 ( 147 0.9980 0.9634 0.7296 0.6151 ) ,15.23 min
500-80-9e-05-0.005-0.05-10,(torneo uniforme truncamiento),50,0.7383 ( 213 0.9968 0.9627 0.7217 0.5431 ) ,29.60 min
500-80-9e-05-0.005-0.05-20,(torneo uniforme elitismo),34,0.7412 ( 190 0.9988 0.9592 0.7284 0.5373 ) ,29.84 min
500-80-9e-05-0.005-0.05-20,(torneo uniforme reemplazo),40,0.7409 ( 209 0.9967 0.9636 0.7285 0.5558 ) ,14.83 min
500-80-9e-05-0.005-0.05-20,(torneo uniforme truncamiento),23,0.7285 ( 234 0.9987 0.9623 0.7255 0.5124 ) ,28.98 min
500-80-9e-05-0.005-0.05-50,(torneo uniforme elitismo),18,0.7220 ( 247 0.9978 0.9591 0.7129 0.4923 ) ,28.99 min
500-80-9e-05-0.005-0.05-50,(torneo uniforme reemplazo),23,0.7316 ( 233 0.9976 0.9649 0.7282 0.5138 ) ,14.39 min
500-80-9e-05-0.005-0.05-50,(torneo uniforme truncamiento),18,0.7246 ( 235 0.9987 0.9583 0.7251 0.4995 ) ,29.18 min
500-80-9e-05-0.05-0.0005-10,(torneo uniforme elitismo),43,0.7269 ( 256 0.9826 0.9522 0.7264 0.5752 ) ,30.07 min
500-80-9e-05-0.05-0.0005-10,(torneo uniforme reemplazo),48,0.7363 ( 216 0.9830 0.9490 0.7379 0.5798 ) ,14.89 min
500-80-9e-05-0.05-0.0005-10,(torneo uniforme truncamiento),50,0.7185 ( 299 0.9714 0.9619 0.7320 0.5519 ) ,29.93 min
500-80-9e-05-0.05-0.0005-20,(torneo uniforme elitismo),23,0.7149 ( 273 0.9843 0.9503 0.7159 0.5343 ) ,29.47 min
500-80-9e-05-0.05-0.0005-20,(torneo uniforme reemplazo),18,0.7147 ( 247 0.9916 0.9471 0.7208 0.5007 ) ,14.56 min
500-80-9e-05-0.05-0.0005-20,(torneo uniforme truncamiento),29,0.7188 ( 293 0.9827 0.9600 0.7140 0.5423 ) ,29.49 min
500-80-9e-05-0.05-0.0005-50,(torneo uniforme elitismo),14,0.7042 ( 304 0.9877 0.9564 0.7170 0.4929 ) ,28.63 min
500-80-9e-05-0.05-0.0005-50,(torneo uniforme reemplazo),16,0.7171 ( 264 0.9871 0.9515 0.7029 0.5179 ) ,14.22 min
500-80-9e-05-0.05-0.0005-50,(torneo uniforme truncamiento),18,0.7111 ( 291 0.9832 0.9602 0.7152 0.4898 ) ,29.11 min
500-80-9e-05-0.05-0.005-10,(torneo uniforme elitismo),39,0.7331 ( 225 0.9853 0.9560 0.7273 0.5603 ) ,29.63 min
500-80-9e-05-0.05-0.005-10,(torneo uniforme reemplazo),46,0.7354 ( 219 0.9864 0.9493 0.7280 0.5844 ) ,15.20 min
500-80-9e-05-0.05-0.005-10,(torneo uniforme truncamiento),43,0.7259 ( 251 0.9800 0.9564 0.7271 0.5526 ) ,29.98 min
500-80-9e-05-0.05-0.005-20,(torneo uniforme elitismo),20,0.7235 ( 225 0.9909 0.9422 0.7241 0.5381 ) ,29.24 min
500-80-9e-05-0.05-0.005-20,(torneo uniforme reemplazo),32,0.7291 ( 246 0.9834 0.9545 0.7281 0.5546 ) ,14.71 min
500-80-9e-05-0.05-0.005-20,(torneo uniforme truncamiento),21,0.7160 ( 277 0.9857 0.9561 0.7251 0.5025 ) ,30.35 min
500-80-9e-05-0.05-0.005-50,(torneo uniforme elitismo),15,0.7172 ( 275 0.9929 0.9584 0.7214 0.5108 ) ,29.91 min
500-80-9e-05-0.05-0.005-50,(torneo uniforme reemplazo),16,0.7126 ( 270 0.9876 0.9505 0.7207 0.5050 ) ,14.24 min
500-80-9e-05-0.05-0.005-50,(torneo uniforme truncamiento),11,0.7084 ( 272 0.9903 0.9510 0.7194 0.4873 ) ,28.49 min
500-80-9e-05-0.05-0.05-10,(torneo uniforme elitismo),43,0.7318 ( 221 0.9857 0.9451 0.7289 0.5757 ) ,31.33 min
500-80-9e-05-0.05-0.05-10,(torneo uniforme reemplazo),43,0.7342 ( 211 0.9847 0.9496 0.7342 0.5660 ) ,14.83 min
500-80-9e-05-0.05-0.05-10,(torneo uniforme truncamiento),26,0.7151 ( 269 0.9893 0.9491 0.7249 0.5167 ) ,29.67 min
500-80-9e-05-0.05-0.05-20,(torneo uniforme elitismo),17,0.7195 ( 256 0.9898 0.9477 0.7207 0.5350 ) ,29.04 min
500-80-9e-05-0.05-0.05-20,(torneo uniforme reemplazo),25,0.7251 ( 249 0.9875 0.9559 0.7207 0.5400 ) ,14.77 min
500-80-9e-05-0.05-0.05-20,(torneo uniforme truncamiento),14,0.7124 ( 265 0.9927 0.9507 0.7115 0.4896 ) ,29.08 min
500-80-9e-05-0.05-0.05-50,(torneo uniforme elitismo),10,0.7100 ( 259 0.9946 0.9440 0.7153 0.4866 ) ,29.26 min
500-80-9e-05-0.05-0.05-50,(torneo uniforme reemplazo),15,0.7118 ( 273 0.9885 0.9516 0.7120 0.5055 ) ,14.66 min
500-80-9e-05-0.05-0.05-50,(torneo uniforme truncamiento),17,0.7088 ( 284 0.9848 0.9532 0.7138 0.4965 ) ,29.10 min
