(Poblacion Generaciones Mutacion Elemento Mutacion Teoria Mutacion Practica Torneo),(Selección Cruce Sustitucion),Mejor Generacion,Mejor Fitness,Tiempo
500-100-9e-05-0.05-0.005-10,(torneo uniforme truncamiento),19,0.7154 ( 240 0.9916 0.9401 0.7215 0.5091 ) ,37.62 min
500-100-9e-05-0.05-0.005-20,(torneo uniforme elitismo),17,0.7122 ( 245 0.9925 0.9455 0.7143 0.4976 ) ,36.76 min
500-100-9e-05-0.05-0.005-20,(torneo uniforme reemplazo),25,0.7206 ( 267 0.9856 0.9514 0.7255 0.5428 ) ,18.00 min
500-100-9e-05-0.05-0.005-20,(torneo uniforme truncamiento),25,0.7139 ( 282 0.9864 0.9585 0.7122 0.5094 ) ,37.01 min
500-100-9e-05-0.05-0.005-50,(torneo uniforme elitismo),11,0.7134 ( 285 0.9934 0.9527 0.7104 0.5179 ) ,36.93 min
500-100-9e-05-0.05-0.005-50,(torneo uniforme reemplazo),14,0.7178 ( 240 0.9949 0.9430 0.7206 0.5148 ) ,18.18 min
500-100-9e-05-0.05-0.005-50,(torneo uniforme truncamiento),13,0.7137 ( 251 0.9936 0.9430 0.7194 0.5222 ) ,37.75 min
500-100-9e-05-0.05-0.05-10,(torneo uniforme elitismo),50,0.7284 ( 242 0.9789 0.9470 0.7354 0.5943 ) ,37.39 min
500-100-9e-05-0.05-0.05-10,(torneo uniforme reemplazo),61,0.7314 ( 266 0.9730 0.9593 0.7317 0.5929 ) ,18.69 min
500-100-9e-05-0.05-0.05-10,(torneo uniforme truncamiento),41,0.7185 ( 248 0.9814 0.9402 0.7337 0.5509 ) ,38.06 min
500-100-9e-05-0.05-0.05-20,(torneo uniforme elitismo),30,0.7247 ( 238 0.9876 0.9540 0.7130 0.5307 ) ,37.13 min
500-100-9e-05-0.05-0.05-20,(torneo uniforme reemplazo),29,0.7203 ( 254 0.9860 0.9514 0.7326 0.5289 ) ,19.16 min
500-100-9e-05-0.05-0.05-20,(torneo uniforme truncamiento),21,0.7153 ( 242 0.9909 0.9392 0.7209 0.5243 ) ,37.35 min
500-100-9e-05-0.05-0.05-50,(torneo uniforme elitismo),10,0.7131 ( 245 0.9964 0.9388 0.7117 0.5091 ) ,36.17 min
500-100-9e-05-0.05-0.05-50,(torneo uniforme reemplazo),12,0.7090 ( 278 0.9892 0.9534 0.7175 0.4899 ) ,18.48 min
500-100-9e-05-0.05-0.05-50,(torneo uniforme truncamiento),13,0.7140 ( 263 0.9932 0.9542 0.7088 0.4879 ) ,36.32 min
500-50-9e-05-0.0005-0.0005-10,(torneo uniforme elitismo),50,0.7581 ( 159 1.0000 0.9668 0.7357 0.5696 ) ,18.76 min
500-50-9e-05-0.0005-0.0005-10,(torneo uniforme reemplazo),50,0.7598 ( 143 1.0000 0.9574 0.7346 0.6050 ) ,9.43 min
500-50-9e-05-0.0005-0.0005-10,(torneo uniforme truncamiento),50,0.7447 ( 220 0.9990 0.9705 0.7283 0.5534 ) ,18.61 min
500-50-9e-05-0.0005-0.0005-20,(torneo uniforme elitismo),37,0.7482 ( 191 0.9997 0.9734 0.7237 0.5404 ) ,18.48 min
500-50-9e-05-0.0005-0.0005-20,(torneo uniforme reemplazo),49,0.7567 ( 170 0.9997 0.9708 0.7296 0.5782 ) ,9.44 min
500-50-9e-05-0.0005-0.0005-20,(torneo uniforme truncamiento),37,0.7362 ( 216 0.9998 0.9707 0.7179 0.5136 ) ,18.86 min
500-50-9e-05-0.0005-0.0005-50,(torneo uniforme elitismo),23,0.7304 ( 234 0.9988 0.9634 0.7158 0.5211 ) ,17.99 min
500-50-9e-05-0.0005-0.0005-50,(torneo uniforme reemplazo),20,0.7305 ( 233 1.0000 0.9641 0.7147 0.5166 ) ,9.33 min
500-50-9e-05-0.0005-0.0005-50,(torneo uniforme truncamiento),26,0.7338 ( 226 0.9995 0.9660 0.7077 0.5345 ) ,18.56 min
500-50-9e-05-0.0005-0.005-10,(torneo uniforme elitismo),49,0.7566 ( 165 0.9997 0.9606 0.7351 0.5905 ) ,18.78 min
500-50-9e-05-0.0005-0.005-10,(torneo uniforme reemplazo),50,0.7568 ( 155 0.9998 0.9572 0.7234 0.6051 ) ,9.42 min
500-50-9e-05-0.0005-0.005-10,(torneo uniforme truncamiento),50,0.7481 ( 186 0.9994 0.9724 0.7336 0.5328 ) ,18.96 min
500-50-9e-05-0.0005-0.005-20,(torneo uniforme elitismo),48,0.7401 ( 195 0.9985 0.9642 0.7351 0.5296 ) ,18.40 min
500-50-9e-05-0.0005-0.005-20,(torneo uniforme reemplazo),49,0.7559 ( 181 0.9993 0.9759 0.7263 0.5557 ) ,9.22 min
500-50-9e-05-0.0005-0.005-20,(torneo uniforme truncamiento),36,0.7350 ( 239 0.9992 0.9739 0.7195 0.5206 ) ,18.16 min
500-50-9e-05-0.0005-0.005-50,(torneo uniforme elitismo),20,0.7209 ( 238 1.0000 0.9584 0.7048 0.4960 ) ,18.43 min
500-50-9e-05-0.0005-0.005-50,(torneo uniforme reemplazo),25,0.7351 ( 215 0.9992 0.9642 0.7146 0.5292 ) ,9.23 min
500-50-9e-05-0.0005-0.005-50,(torneo uniforme truncamiento),23,0.7331 ( 230 0.9995 0.9640 0.7202 0.5283 ) ,18.82 min
500-50-9e-05-0.0005-0.05-10,(torneo uniforme elitismo),50,0.7555 ( 166 1.0000 0.9550 0.7343 0.6050 ) ,19.24 min
500-50-9e-05-0.0005-0.05-10,(torneo uniforme reemplazo),50,0.7557 ( 158 1.0000 0.9554 0.7320 0.5994 ) ,9.55 min
500-50-9e-05-0.0005-0.05-10,(torneo uniforme truncamiento),50,0.7462 ( 183 0.9997 0.9680 0.7254 0.5438 ) ,18.86 min
500-50-9e-05-0.0005-0.05-20,(torneo uniforme elitismo),23,0.7346 ( 219 1.0000 0.9618 0.7202 0.5324 ) ,18.66 min
500-50-9e-05-0.0005-0.05-20,(torneo uniforme reemplazo),45,0.7511 ( 181 1.0000 0.9673 0.7355 0.5570 ) ,9.34 min
500-50-9e-05-0.0005-0.05-20,(torneo uniforme truncamiento),35,0.7301 ( 239 1.0000 0.9628 0.7215 0.5166 ) ,18.59 min
500-50-9e-05-0.0005-0.05-50,(torneo uniforme elitismo),18,0.7255 ( 226 0.9995 0.9539 0.7157 0.5115 ) ,17.86 min
500-50-9e-05-0.0005-0.05-50,(torneo uniforme reemplazo),18,0.7309 ( 234 1.0000 0.9655 0.7130 0.5176 ) ,9.06 min
500-50-9e-05-0.0005-0.05-50,(torneo uniforme truncamiento),25,0.7283 ( 222 1.0000 0.9620 0.7145 0.4988 ) ,18.54 min
500-50-9e-05-0.005-0.0005-10,(torneo uniforme elitismo),48,0.7545 ( 158 0.9959 0.9559 0.7272 0.5974 ) ,18.89 min
500-50-9e-05-0.005-0.0005-10,(torneo uniforme reemplazo),50,0.7552 ( 152 0.9979 0.9552 0.7272 0.5928 ) ,9.47 min
500-50-9e-05-0.005-0.0005-10,(torneo uniforme truncamiento),43,0.7332 ( 228 0.9970 0.9731 0.7148 0.4972 ) ,18.86 min
500-50-9e-05-0.005-0.0005-20,(torneo uniforme elitismo),23,0.7322 ( 220 0.9971 0.9593 0.7245 0.5298 ) ,18.52 min
500-50-9e-05-0.005-0.0005-20,(torneo uniforme reemplazo),40,0.7559 ( 188 0.9962 0.9742 0.7257 0.5780 ) ,9.46 min
500-50-9e-05-0.005-0.0005-20,(torneo uniforme truncamiento),41,0.7408 ( 235 0.9958 0.9709 0.7192 0.5609 ) ,18.30 min
500-50-9e-05-0.005-0.0005-50,(torneo uniforme elitismo),20,0.7297 ( 220 0.9984 0.9578 0.7160 0.5198 ) ,18.46 min
500-50-9e-05-0.005-0.0005-50,(torneo uniforme reemplazo),22,0.7288 ( 234 0.9963 0.9631 0.7146 0.5136 ) ,9.22 min
500-50-9e-05-0.005-0.0005-50,(torneo uniforme truncamiento),18,0.7276 ( 267 0.9989 0.9683 0.7129 0.5302 ) ,18.34 min
500-50-9e-05-0.005-0.005-10,(torneo uniforme elitismo),48,0.7533 ( 174 0.9997 0.9576 0.7322 0.5952 ) ,18.94 min
500-50-9e-05-0.005-0.005-10,(torneo uniforme reemplazo),50,0.7560 ( 166 0.9984 0.9558 0.7401 0.6060 ) ,9.47 min
500-50-9e-05-0.005-0.005-10,(torneo uniforme truncamiento),49,0.7475 ( 169 0.9980 0.9578 0.7290 0.5541 ) ,18.85 min
500-50-9e-05-0.005-0.005-20,(torneo uniforme elitismo),43,0.7514 ( 191 0.9972 0.9741 0.7189 0.5545 ) ,18.54 min
500-50-9e-05-0.005-0.005-20,(torneo uniforme reemplazo),31,0.7374 ( 220 0.9987 0.9628 0.7201 0.5499 ) ,9.07 min
500-50-9e-05-0.005-0.005-20,(torneo uniforme truncamiento),33,0.7366 ( 209 0.9987 0.9655 0.7120 0.5301 ) ,18.40 min
500-50-9e-05-0.005-0.005-50,(torneo uniforme elitismo),22,0.7310 ( 242 0.9971 0.9637 0.7254 0.5166 ) ,18.83 min
500-50-9e-05-0.005-0.005-50,(torneo uniforme reemplazo),19,0.7287 ( 239 0.9999 0.9634 0.7164 0.5129 ) ,9.00 min
500-50-9e-05-0.005-0.005-50,(torneo uniforme truncamiento),23,0.7305 ( 246 0.9972 0.9701 0.7150 0.5119 ) ,18.25 min
500-50-9e-05-0.005-0.05-10,(torneo uniforme elitismo),50,0.7467 ( 175 0.9961 0.9547 0.7301 0.5663 ) ,19.38 min
500-50-9e-05-0.005-0.05-10,(torneo uniforme reemplazo),50,0.7484 ( 171 0.9962 0.9562 0.7342 0.5713 ) ,9.52 min
500-50-9e-05-0.005-0.05-10,(torneo uniforme truncamiento),48,0.7450 ( 192 0.9985 0.9590 0.7323 0.5616 ) ,18.82 min
500-50-9e-05-0.005-0.05-20,(torneo uniforme elitismo),36,0.7386 ( 207 0.9960 0.9637 0.7206 0.5357 ) ,18.85 min
500-50-9e-05-0.005-0.05-20,(torneo uniforme reemplazo),28,0.7387 ( 215 0.9977 0.9585 0.7402 0.5576 ) ,9.55 min
500-50-9e-05-0.005-0.05-20,(torneo uniforme truncamiento),35,0.7415 ( 197 0.9980 0.9664 0.7185 0.5338 ) ,18.76 min
500-50-9e-05-0.005-0.05-50,(torneo uniforme elitismo),18,0.7227 ( 245 0.9978 0.9596 0.7079 0.5112 ) ,18.20 min
500-50-9e-05-0.005-0.05-50,(torneo uniforme reemplazo),22,0.7288 ( 241 0.9981 0.9628 0.7188 0.5218 ) ,9.12 min
500-50-9e-05-0.005-0.05-50,(torneo uniforme truncamiento),14,0.7151 ( 261 0.9977 0.9540 0.7197 0.5011 ) ,17.99 min
500-50-9e-05-0.05-0.0005-10,(torneo uniforme elitismo),44,0.7338 ( 218 0.9858 0.9482 0.7388 0.5699 ) ,18.60 min
500-50-9e-05-0.05-0.0005-10,(torneo uniforme reemplazo),46,0.7325 ( 231 0.9836 0.9462 0.7253 0.5904 ) ,9.45 min
500-50-9e-05-0.05-0.0005-10,(torneo uniforme truncamiento),34,0.7225 ( 229 0.9885 0.9459 0.7264 0.5295 ) ,18.73 min
500-50-9e-05-0.05-0.0005-20,(torneo uniforme elitismo),38,0.7242 ( 267 0.9783 0.9572 0.7267 0.5664 ) ,18.70 min
500-50-9e-05-0.05-0.0005-20,(torneo uniforme reemplazo),22,0.7220 ( 249 0.9924 0.9534 0.7232 0.5301 ) ,9.32 min
500-50-9e-05-0.05-0.0005-20,(torneo uniforme truncamiento),14,0.7101 ( 273 0.9928 0.9489 0.7217 0.5038 ) ,19.05 min
500-50-9e-05-0.05-0.0005-50,(torneo uniforme elitismo),17,0.7131 ( 289 0.9860 0.9590 0.7149 0.5010 ) ,18.23 min
500-50-9e-05-0.05-0.0005-50,(torneo uniforme reemplazo),10,0.7099 ( 250 0.9958 0.9403 0.7133 0.4928 ) ,9.21 min
500-50-9e-05-0.05-0.0005-50,(torneo uniforme truncamiento),12,0.7120 ( 263 0.9949 0.9440 0.7065 0.5359 ) ,18.40 min
500-50-9e-05-0.05-0.005-10,(torneo uniforme elitismo),50,0.7293 ( 264 0.9745 0.9594 0.7339 0.5794 ) ,19.12 min
500-50-9e-05-0.05-0.005-10,(torneo uniforme reemplazo),44,0.7333 ( 235 0.9839 0.9539 0.7199 0.5823 ) ,9.64 min
500-50-9e-05-0.05-0.005-10,(torneo uniforme truncamiento),20,0.7143 ( 243 0.9926 0.9411 0.7173 0.5214 ) ,19.01 min
500-50-9e-05-0.05-0.005-20,(torneo uniforme elitismo),25,0.7218 ( 252 0.9876 0.9546 0.7252 0.5215 ) ,18.57 min
500-50-9e-05-0.05-0.005-20,(torneo uniforme reemplazo),32,0.7241 ( 258 0.9821 0.9519 0.7230 0.5502 ) ,9.19 min
500-50-9e-05-0.05-0.005-20,(torneo uniforme truncamiento),24,0.7253 ( 225 0.9921 0.9542 0.7125 0.5184 ) ,18.30 min
500-50-9e-05-0.05-0.005-50,(torneo uniforme elitismo),13,0.7133 ( 272 0.9897 0.9513 0.7291 0.5065 ) ,18.05 min
500-50-9e-05-0.05-0.005-50,(torneo uniforme reemplazo),18,0.7159 ( 265 0.9818 0.9529 0.7288 0.5063 ) ,9.21 min
500-50-9e-05-0.05-0.005-50,(torneo uniforme truncamiento),14,0.7095 ( 300 0.9894 0.9624 0.7108 0.4908 ) ,18.70 min
500-50-9e-05-0.05-0.05-10,(torneo uniforme elitismo),34,0.7185 ( 272 0.9846 0.9467 0.7193 0.5593 ) ,18.41 min
500-50-9e-05-0.05-0.05-10,(torneo uniforme reemplazo),39,0.7326 ( 191 0.9899 0.9458 0.7209 0.5488 ) ,9.45 min
500-50-9e-05-0.05-0.05-10,(torneo uniforme truncamiento),31,0.7150 ( 273 0.9867 0.9480 0.7151 0.5297 ) ,18.80 min
500-50-9e-05-0.05-0.05-20,(torneo uniforme elitismo),21,0.7181 ( 253 0.9906 0.9464 0.7348 0.5140 ) ,18.52 min
500-50-9e-05-0.05-0.05-20,(torneo uniforme reemplazo),24,0.7175 ( 255 0.9897 0.9538 0.7135 0.5179 ) ,9.47 min
500-50-9e-05-0.05-0.05-20,(torneo uniforme truncamiento),17,0.7145 ( 249 0.9895 0.9456 0.7241 0.4991 ) ,18.58 min
500-50-9e-05-0.05-0.05-50,(torneo uniforme elitismo),16,0.7089 ( 300 0.9874 0.9566 0.7109 0.5281 ) ,18.24 min
500-50-9e-05-0.05-0.05-50,(torneo uniforme reemplazo),13,0.7178 ( 255 0.9922 0.9485 0.7157 0.5145 ) ,9.14 min
500-50-9e-05-0.05-0.05-50,(torneo uniforme truncamiento),11,0.7125 ( 276 0.9956 0.9480 0.7090 0.5080 ) ,18.50 min
500-80-9e-05-0.0005-0.0005-10,(torneo uniforme elitismo),62,0.7624 ( 169 0.9991 0.9731 0.7345 0.5913 ) ,29.66 min
500-80-9e-05-0.0005-0.0005-10,(torneo uniforme reemplazo),79,0.7697 ( 139 1.0000 0.9787 0.7289 0.5874 ) ,14.84 min
500-80-9e-05-0.0005-0.0005-10,(torneo uniforme truncamiento),66,0.7547 ( 171 0.9997 0.9710 0.7211 0.5691 ) ,29.86 min
500-80-9e-05-0.0005-0.0005-20,(torneo uniforme elitismo),39,0.7345 ( 237 0.9994 0.9709 0.7207 0.5171 ) ,29.44 min
500-80-9e-05-0.0005-0.0005-20,(torneo uniforme reemplazo),37,0.7452 ( 204 0.9997 0.9752 0.7177 0.5203 ) ,14.65 min
500-80-9e-05-0.0005-0.0005-20,(torneo uniforme truncamiento),30,0.7343 ( 235 1.0000 0.9698 0.7223 0.5153 ) ,29.77 min
500-80-9e-05-0.0005-0.0005-50,(torneo uniforme elitismo),26,0.7345 ( 230 0.9999 0.9670 0.7264 0.5206 ) ,28.80 min
500-80-9e-05-0.0005-0.0005-50,(torneo uniforme reemplazo),25,0.7354 ( 221 1.0000 0.9687 0.7133 0.5167 ) ,14.69 min
500-80-9e-05-0.0005-0.0005-50,(torneo uniforme truncamiento),23,0.7306 ( 228 0.9995 0.9651 0.7180 0.5044 ) ,28.96 min
500-80-9e-05-0.0005-0.005-10,(torneo uniforme elitismo),72,0.7681 ( 166 0.9989 0.9751 0.7354 0.6188 ) ,30.90 min
500-80-9e-05-0.0005-0.005-10,(torneo uniforme reemplazo),77,0.7753 ( 138 1.0000 0.9789 0.7389 0.6225 ) ,15.09 min
500-80-9e-05-0.0005-0.005-10,(torneo uniforme truncamiento),54,0.7422 ( 204 1.0000 0.9710 0.7152 0.5275 ) ,30.17 min
500-80-9e-05-0.0005-0.005-20,(torneo uniforme elitismo),39,0.7514 ( 176 0.9995 0.9706 0.7277 0.5445 ) ,29.67 min
500-80-9e-05-0.0005-0.005-20,(torneo uniforme reemplazo),49,0.7512 ( 182 0.9992 0.9724 0.7268 0.5529 ) ,15.15 min
500-80-9e-05-0.0005-0.005-20,(torneo uniforme truncamiento),41,0.7473 ( 204 0.9997 0.9720 0.7266 0.5495 ) ,29.51 min
500-80-9e-05-0.0005-0.005-50,(torneo uniforme elitismo),55,0.7306 ( 227 1.0000 0.9660 0.7120 0.5044 ) ,28.82 min
500-80-9e-05-0.0005-0.005-50,(torneo uniforme reemplazo),21,0.7285 ( 237 1.0000 0.9635 0.7119 0.5100 ) ,14.37 min
500-80-9e-05-0.0005-0.005-50,(torneo uniforme truncamiento),25,0.7352 ( 233 0.9998 0.9709 0.7193 0.5146 ) ,30.23 min
500-80-9e-05-0.0005-0.05-10,(torneo uniforme elitismo),72,0.7596 ( 173 0.9997 0.9707 0.7223 0.6022 ) ,29.78 min
500-80-9e-05-0.0005-0.05-10,(torneo uniforme reemplazo),79,0.7683 ( 150 0.9999 0.9713 0.7348 0.6152 ) ,15.06 min
500-80-9e-05-0.0005-0.05-10,(torneo uniforme truncamiento),44,0.7374 ( 216 0.9995 0.9661 0.7132 0.5355 ) ,30.00 min
500-80-9e-05-0.0005-0.05-20,(torneo uniforme elitismo),29,0.7411 ( 205 0.9997 0.9646 0.7299 0.5380 ) ,29.95 min
500-80-9e-05-0.0005-0.05-20,(torneo uniforme reemplazo),37,0.7368 ( 214 1.0000 0.9667 0.7172 0.5275 ) ,14.82 min
500-80-9e-05-0.0005-0.05-20,(torneo uniforme truncamiento),30,0.7380 ( 207 1.0000 0.9689 0.7164 0.5122 ) ,29.19 min
500-80-9e-05-0.0005-0.05-50,(torneo uniforme elitismo),17,0.7211 ( 252 0.9993 0.9618 0.7117 0.4935 ) ,29.06 min
500-80-9e-05-0.0005-0.05-50,(torneo uniforme reemplazo),18,0.7217 ( 238 0.9995 0.9540 0.7155 0.5071 ) ,14.50 min
500-80-9e-05-0.0005-0.05-50,(torneo uniforme truncamiento),20,0.7232 ( 258 0.9997 0.9653 0.7186 0.5022 ) ,28.93 min
500-80-9e-05-0.005-0.0005-10,(torneo uniforme elitismo),70,0.7658 ( 163 0.9936 0.9747 0.7364 0.6086 ) ,30.38 min
500-80-9e-05-0.005-0.0005-10,(torneo uniforme reemplazo),78,0.7692 ( 154 0.9958 0.9763 0.7360 0.6054 ) ,15.05 min
500-80-9e-05-0.005-0.0005-10,(torneo uniforme truncamiento),42,0.7395 ( 211 0.9968 0.9671 0.7230 0.5277 ) ,29.48 min
500-80-9e-05-0.005-0.0005-20,(torneo uniforme elitismo),34,0.7390 ( 233 0.9963 0.9709 0.7243 0.5405 ) ,28.92 min
500-80-9e-05-0.005-0.0005-20,(torneo uniforme reemplazo),43,0.7470 ( 194 0.9970 0.9739 0.7232 0.5429 ) ,14.95 min
500-80-9e-05-0.005-0.0005-20,(torneo uniforme truncamiento),30,0.7345 ( 238 0.9969 0.9691 0.7196 0.5347 ) ,29.28 min
500-80-9e-05-0.005-0.0005-50,(torneo uniforme elitismo),22,0.7343 ( 223 0.9980 0.9652 0.7257 0.5149 ) ,29.55 min
500-80-9e-05-0.005-0.0005-50,(torneo uniforme reemplazo),22,0.7298 ( 228 0.9958 0.9665 0.7181 0.5063 ) ,14.66 min
500-80-9e-05-0.005-0.0005-50,(torneo uniforme truncamiento),19,0.7289 ( 229 0.9971 0.9648 0.7223 0.4975 ) ,29.10 min
500-80-9e-05-0.005-0.005-10,(torneo uniforme elitismo),68,0.7594 ( 182 0.9934 0.9733 0.7326 0.5905 ) ,30.27 min
500-80-9e-05-0.005-0.005-10,(torneo uniforme reemplazo),74,0.7688 ( 145 0.9977 0.9725 0.7373 0.6106 ) ,15.08 min
500-80-9e-05-0.005-0.005-10,(torneo uniforme truncamiento),43,0.7359 ( 227 0.9980 0.9706 0.7179 0.5188 ) ,29.99 min
500-80-9e-05-0.005-0.005-20,(torneo uniforme elitismo),38,0.7455 ( 210 0.9982 0.9699 0.7243 0.5507 ) ,30.08 min
500-80-9e-05-0.005-0.005-20,(torneo uniforme reemplazo),43,0.7449 ( 219 0.9935 0.9697 0.7218 0.5676 ) ,14.82 min
500-80-9e-05-0.005-0.005-20,(torneo uniforme truncamiento),34,0.7396 ( 220 0.9975 0.9659 0.7238 0.5525 ) ,30.04 min
500-80-9e-05-0.005-0.005-50,(torneo uniforme elitismo),19,0.7273 ( 229 0.9980 0.9663 0.7133 0.4816 ) ,28.82 min
500-80-9e-05-0.005-0.005-50,(torneo uniforme reemplazo),20,0.7327 ( 215 0.9978 0.9623 0.7159 0.5083 ) ,14.77 min
500-80-9e-05-0.005-0.005-50,(torneo uniforme truncamiento),20,0.7198 ( 255 0.9969 0.9631 0.7136 0.4967 ) ,28.65 min
500-80-9e-05-0.005-0.05-10,(torneo uniforme elitismo),53,0.7467 ( 208 0.9946 0.9668 0.7349 0.5777 ) ,29.99 min
500-80-9e-05-0.005-0.05-10,(torneo uniforme reemplazo),61,0.7582 ( 179 0.9949 0.9649 0.7388 0.6126 ) ,14.90 min
500-80-9e-05-0.005-0.05-10,(torneo uniforme truncamiento),50,0.7459 ( 184 0.9986 0.9649 0.7174 0.5502 ) ,30.18 min
500-80-9e-05-0.005-0.05-20,(torneo uniforme elitismo),34,0.7396 ( 233 0.9985 0.9696 0.7165 0.5515 ) ,28.95 min
500-80-9e-05-0.005-0.05-20,(torneo uniforme reemplazo),33,0.7387 ( 210 0.9965 0.9620 0.7125 0.5528 ) ,14.57 min
500-80-9e-05-0.005-0.05-20,(torneo uniforme truncamiento),25,0.7251 ( 243 0.9984 0.9595 0.7096 0.5171 ) ,29.64 min
500-80-9e-05-0.005-0.05-50,(torneo uniforme elitismo),20,0.7283 ( 239 0.9976 0.9575 0.7186 0.5276 ) ,29.15 min
500-80-9e-05-0.005-0.05-50,(torneo uniforme reemplazo),19,0.7328 ( 227 0.9979 0.9634 0.7112 0.5349 ) ,14.65 min
500-80-9e-05-0.005-0.05-50,(torneo uniforme truncamiento),21,0.7230 ( 239 0.9978 0.9576 0.7252 0.5043 ) ,29.23 min
500-80-9e-05-0.05-0.0005-10,(torneo uniforme elitismo),42,0.7328 ( 233 0.9880 0.9508 0.7359 0.5764 ) ,29.72 min
500-80-9e-05-0.05-0.0005-10,(torneo uniforme reemplazo),45,0.7325 ( 220 0.9836 0.9508 0.7301 0.5563 ) ,14.65 min
500-80-9e-05-0.05-0.0005-10,(torneo uniforme truncamiento),35,0.7238 ( 207 0.9922 0.9391 0.7278 0.5336 ) ,29.86 min
500-80-9e-05-0.05-0.0005-20,(torneo uniforme elitismo),19,0.7126 ( 252 0.9915 0.9487 0.7162 0.5032 ) ,29.14 min
500-80-9e-05-0.05-0.0005-20,(torneo uniforme reemplazo),34,0.7348 ( 216 0.9866 0.9511 0.7381 0.5479 ) ,15.05 min
500-80-9e-05-0.05-0.0005-20,(torneo uniforme truncamiento),28,0.7193 ( 281 0.9779 0.9590 0.7321 0.5354 ) ,30.70 min
500-80-9e-05-0.05-0.0005-50,(torneo uniforme elitismo),15,0.7105 ( 281 0.9887 0.9531 0.7115 0.5164 ) ,29.16 min
500-80-9e-05-0.05-0.0005-50,(torneo uniforme reemplazo),11,0.7073 ( 276 0.9934 0.9506 0.7159 0.4885 ) ,14.14 min
500-80-9e-05-0.05-0.0005-50,(torneo uniforme truncamiento),14,0.7061 ( 284 0.9908 0.9517 0.7098 0.4920 ) ,29.09 min
500-80-9e-05-0.05-0.005-10,(torneo uniforme elitismo),37,0.7291 ( 209 0.9900 0.9393 0.7427 0.5589 ) ,30.35 min
500-80-9e-05-0.05-0.005-10,(torneo uniforme reemplazo),43,0.7298 ( 236 0.9823 0.9492 0.7230 0.5732 ) ,15.02 min
500-80-9e-05-0.05-0.005-10,(torneo uniforme truncamiento),31,0.7223 ( 231 0.9904 0.9423 0.7247 0.5392 ) ,29.83 min
500-80-9e-05-0.05-0.005-20,(torneo uniforme elitismo),22,0.7237 ( 238 0.9881 0.9514 0.7209 0.5250 ) ,30.46 min
500-80-9e-05-0.05-0.005-20,(torneo uniforme reemplazo),22,0.7247 ( 227 0.9920 0.9458 0.7192 0.5346 ) ,14.79 min
500-80-9e-05-0.05-0.005-20,(torneo uniforme truncamiento),20,0.7140 ( 273 0.9866 0.9538 0.7223 0.5106 ) ,29.61 min
500-80-9e-05-0.05-0.005-50,(torneo uniforme elitismo),17,0.7153 ( 290 0.9886 0.9541 0.7168 0.5399 ) ,30.14 min
500-80-9e-05-0.05-0.005-50,(torneo uniforme reemplazo),16,0.7130 ( 281 0.9912 0.9527 0.7203 0.5143 ) ,14.36 min
500-80-9e-05-0.05-0.005-50,(torneo uniforme truncamiento),14,0.7150 ( 267 0.9883 0.9551 0.7099 0.5065 ) ,29.69 min
500-80-9e-05-0.05-0.05-10,(torneo uniforme elitismo),40,0.7291 ( 226 0.9830 0.9431 0.7353 0.5678 ) ,30.14 min
500-80-9e-05-0.05-0.05-10,(torneo uniforme reemplazo),35,0.7308 ( 214 0.9907 0.9456 0.7204 0.5622 ) ,14.63 min
500-80-9e-05-0.05-0.05-10,(torneo uniforme truncamiento),24,0.7175 ( 238 0.9920 0.9407 0.7226 0.5410 ) ,29.68 min
500-80-9e-05-0.05-0.05-20,(torneo uniforme elitismo),13,0.7144 ( 227 0.9972 0.9386 0.7170 0.5036 ) ,29.12 min
500-80-9e-05-0.05-0.05-20,(torneo uniforme reemplazo),22,0.7195 ( 260 0.9855 0.9521 0.7197 0.5315 ) ,14.57 min
500-80-9e-05-0.05-0.05-20,(torneo uniforme truncamiento),24,0.7130 ( 278 0.9864 0.9545 0.7197 0.5125 ) ,29.04 min
500-80-9e-05-0.05-0.05-50,(torneo uniforme elitismo),16,0.7187 ( 275 0.9897 0.9577 0.7167 0.5195 ) ,29.55 min
500-80-9e-05-0.05-0.05-50,(torneo uniforme reemplazo),17,0.7167 ( 264 0.9895 0.9524 0.7201 0.5127 ) ,14.42 min
500-80-9e-05-0.05-0.05-50,(torneo uniforme truncamiento),15,0.7099 ( 282 0.9907 0.9525 0.7130 0.5012 ) ,29.42 min
