(Poblacion Generaciones Mutacion Elemento Mutacion Teoria Mutacion Practica Torneo),(Selección Cruce Sustitucion),Mejor Generacion,Mejor Fitness,Tiempo
500-100-9e-05-0.05-0.0005-50,(torneo uniforme truncamiento),19,0.7152 ( 293 0.9840 0.9614 0.7200 0.5228 ) ,34.34 min
500-100-9e-05-0.05-0.005-10,(torneo uniforme elitismo),50,0.7379 ( 232 0.9822 0.9552 0.7319 0.5961 ) ,33.51 min
500-100-9e-05-0.05-0.005-10,(torneo uniforme reemplazo),51,0.7377 ( 198 0.9871 0.9482 0.7350 0.5682 ) ,18.88 min
500-100-9e-05-0.05-0.005-10,(torneo uniforme truncamiento),36,0.7195 ( 255 0.9870 0.9483 0.7158 0.5355 ) ,32.71 min
500-100-9e-05-0.05-0.005-20,(torneo uniforme elitismo),25,0.7190 ( 289 0.9845 0.9548 0.7290 0.5422 ) ,31.67 min
500-100-9e-05-0.05-0.005-20,(torneo uniforme reemplazo),31,0.7318 ( 205 0.9884 0.9497 0.7303 0.5446 ) ,18.61 min
500-100-9e-05-0.05-0.005-20,(torneo uniforme truncamiento),25,0.7099 ( 296 0.9835 0.9580 0.7256 0.5062 ) ,31.83 min
500-100-9e-05-0.05-0.005-50,(torneo uniforme elitismo),15,0.7158 ( 267 0.9895 0.9522 0.7245 0.5105 ) ,30.83 min
500-100-9e-05-0.05-0.005-50,(torneo uniforme reemplazo),17,0.7190 ( 261 0.9887 0.9569 0.7234 0.5072 ) ,17.97 min
500-100-9e-05-0.05-0.005-50,(torneo uniforme truncamiento),14,0.7134 ( 291 0.9877 0.9581 0.7199 0.4991 ) ,30.76 min
500-100-9e-05-0.05-0.05-10,(torneo uniforme elitismo),39,0.7329 ( 225 0.9872 0.9435 0.7426 0.5801 ) ,29.91 min
500-100-9e-05-0.05-0.05-10,(torneo uniforme reemplazo),61,0.7323 ( 237 0.9736 0.9534 0.7305 0.5877 ) ,18.12 min
500-100-9e-05-0.05-0.05-10,(torneo uniforme truncamiento),29,0.7152 ( 242 0.9853 0.9420 0.7138 0.5268 ) ,28.87 min
500-100-9e-05-0.05-0.05-20,(torneo uniforme elitismo),23,0.7236 ( 244 0.9889 0.9503 0.7128 0.5377 ) ,26.66 min
500-100-9e-05-0.05-0.05-20,(torneo uniforme reemplazo),38,0.7308 ( 241 0.9817 0.9585 0.7352 0.5542 ) ,16.55 min
500-100-9e-05-0.05-0.05-20,(torneo uniforme truncamiento),20,0.7118 ( 283 0.9857 0.9479 0.7215 0.5186 ) ,25.88 min
500-100-9e-05-0.05-0.05-50,(torneo uniforme elitismo),12,0.7139 ( 254 0.9918 0.9471 0.7103 0.5134 ) ,25.14 min
500-100-9e-05-0.05-0.05-50,(torneo uniforme reemplazo),15,0.7159 ( 262 0.9919 0.9529 0.7232 0.5074 ) ,14.97 min
500-100-9e-05-0.05-0.05-50,(torneo uniforme truncamiento),14,0.7104 ( 275 0.9878 0.9465 0.7131 0.5221 ) ,24.25 min
500-50-9e-05-0.0005-0.0005-10,(torneo uniforme elitismo),50,0.7517 ( 176 0.9997 0.9681 0.7230 0.5634 ) ,18.73 min
500-50-9e-05-0.0005-0.0005-10,(torneo uniforme reemplazo),50,0.7584 ( 152 0.9999 0.9557 0.7377 0.6045 ) ,9.61 min
500-50-9e-05-0.0005-0.0005-10,(torneo uniforme truncamiento),50,0.7453 ( 192 0.9997 0.9686 0.7273 0.5387 ) ,18.89 min
500-50-9e-05-0.0005-0.0005-20,(torneo uniforme elitismo),34,0.7349 ( 222 0.9997 0.9737 0.7244 0.4925 ) ,18.48 min
500-50-9e-05-0.0005-0.0005-20,(torneo uniforme reemplazo),42,0.7526 ( 182 1.0000 0.9694 0.7296 0.5592 ) ,9.35 min
500-50-9e-05-0.0005-0.0005-20,(torneo uniforme truncamiento),30,0.7317 ( 211 0.9996 0.9616 0.7164 0.4929 ) ,18.26 min
500-50-9e-05-0.0005-0.0005-50,(torneo uniforme elitismo),20,0.7283 ( 233 0.9996 0.9660 0.7015 0.5077 ) ,18.52 min
500-50-9e-05-0.0005-0.0005-50,(torneo uniforme reemplazo),19,0.7278 ( 243 0.9997 0.9660 0.7180 0.5082 ) ,9.12 min
500-50-9e-05-0.0005-0.0005-50,(torneo uniforme truncamiento),22,0.7312 ( 230 1.0000 0.9683 0.7242 0.5059 ) ,18.32 min
500-50-9e-05-0.0005-0.005-10,(torneo uniforme elitismo),50,0.7570 ( 164 0.9993 0.9586 0.7396 0.6011 ) ,18.83 min
500-50-9e-05-0.0005-0.005-10,(torneo uniforme reemplazo),50,0.7583 ( 157 0.9997 0.9557 0.7327 0.6159 ) ,9.47 min
500-50-9e-05-0.0005-0.005-10,(torneo uniforme truncamiento),50,0.7510 ( 169 0.9992 0.9672 0.7145 0.5466 ) ,18.93 min
500-50-9e-05-0.0005-0.005-20,(torneo uniforme elitismo),38,0.7496 ( 201 0.9995 0.9706 0.7386 0.5540 ) ,18.53 min
500-50-9e-05-0.0005-0.005-20,(torneo uniforme reemplazo),36,0.7495 ( 185 1.0000 0.9682 0.7252 0.5438 ) ,9.32 min
500-50-9e-05-0.0005-0.005-20,(torneo uniforme truncamiento),37,0.7385 ( 213 0.9998 0.9716 0.7164 0.5223 ) ,18.68 min
500-50-9e-05-0.0005-0.005-50,(torneo uniforme elitismo),23,0.7325 ( 235 0.9997 0.9685 0.7115 0.5224 ) ,18.54 min
500-50-9e-05-0.0005-0.005-50,(torneo uniforme reemplazo),43,0.7322 ( 231 0.9993 0.9679 0.7208 0.5067 ) ,8.99 min
500-50-9e-05-0.0005-0.005-50,(torneo uniforme truncamiento),20,0.7266 ( 238 1.0000 0.9611 0.7204 0.5057 ) ,18.86 min
500-50-9e-05-0.0005-0.05-10,(torneo uniforme elitismo),50,0.7541 ( 170 1.0000 0.9586 0.7276 0.5955 ) ,19.68 min
500-50-9e-05-0.0005-0.05-10,(torneo uniforme reemplazo),50,0.7525 ( 154 0.9997 0.9506 0.7285 0.5867 ) ,9.47 min
500-50-9e-05-0.0005-0.05-10,(torneo uniforme truncamiento),50,0.7462 ( 190 0.9991 0.9655 0.7191 0.5641 ) ,18.87 min
500-50-9e-05-0.0005-0.05-20,(torneo uniforme elitismo),37,0.7411 ( 204 1.0000 0.9684 0.7328 0.5167 ) ,18.35 min
500-50-9e-05-0.0005-0.05-20,(torneo uniforme reemplazo),43,0.7490 ( 191 1.0000 0.9712 0.7220 0.5600 ) ,9.42 min
500-50-9e-05-0.0005-0.05-20,(torneo uniforme truncamiento),31,0.7367 ( 218 0.9997 0.9661 0.7136 0.5323 ) ,18.53 min
500-50-9e-05-0.0005-0.05-50,(torneo uniforme elitismo),19,0.7240 ( 233 0.9997 0.9546 0.7137 0.5124 ) ,18.11 min
500-50-9e-05-0.0005-0.05-50,(torneo uniforme reemplazo),23,0.7326 ( 211 1.0000 0.9602 0.7149 0.5176 ) ,9.17 min
500-50-9e-05-0.0005-0.05-50,(torneo uniforme truncamiento),15,0.7241 ( 247 1.0000 0.9652 0.7059 0.4949 ) ,17.97 min
500-50-9e-05-0.005-0.0005-10,(torneo uniforme elitismo),49,0.7548 ( 167 0.9965 0.9639 0.7296 0.5790 ) ,18.94 min
500-50-9e-05-0.005-0.0005-10,(torneo uniforme reemplazo),50,0.7542 ( 155 0.9990 0.9527 0.7299 0.6039 ) ,9.55 min
500-50-9e-05-0.005-0.0005-10,(torneo uniforme truncamiento),49,0.7355 ( 233 0.9972 0.9733 0.7151 0.5189 ) ,18.78 min
500-50-9e-05-0.005-0.0005-20,(torneo uniforme elitismo),30,0.7342 ( 239 0.9967 0.9671 0.7243 0.5369 ) ,18.59 min
500-50-9e-05-0.005-0.0005-20,(torneo uniforme reemplazo),39,0.7412 ( 211 0.9972 0.9715 0.7222 0.5388 ) ,9.21 min
500-50-9e-05-0.005-0.0005-20,(torneo uniforme truncamiento),31,0.7299 ( 253 0.9970 0.9675 0.7177 0.5261 ) ,18.49 min
500-50-9e-05-0.005-0.0005-50,(torneo uniforme elitismo),20,0.7262 ( 246 0.9974 0.9606 0.7292 0.5169 ) ,18.12 min
500-50-9e-05-0.005-0.0005-50,(torneo uniforme reemplazo),28,0.7387 ( 208 0.9986 0.9662 0.7147 0.5333 ) ,9.17 min
500-50-9e-05-0.005-0.0005-50,(torneo uniforme truncamiento),28,0.7241 ( 253 0.9972 0.9662 0.7106 0.5080 ) ,18.88 min
500-50-9e-05-0.005-0.005-10,(torneo uniforme elitismo),47,0.7560 ( 174 0.9970 0.9718 0.7245 0.5694 ) ,18.77 min
500-50-9e-05-0.005-0.005-10,(torneo uniforme reemplazo),50,0.7544 ( 156 0.9959 0.9565 0.7296 0.5863 ) ,9.44 min
500-50-9e-05-0.005-0.005-10,(torneo uniforme truncamiento),44,0.7428 ( 217 0.9966 0.9723 0.7200 0.5552 ) ,18.55 min
500-50-9e-05-0.005-0.005-20,(torneo uniforme elitismo),35,0.7382 ( 221 0.9971 0.9652 0.7324 0.5308 ) ,18.69 min
500-50-9e-05-0.005-0.005-20,(torneo uniforme reemplazo),35,0.7479 ( 198 0.9976 0.9719 0.7226 0.5548 ) ,9.25 min
500-50-9e-05-0.005-0.005-20,(torneo uniforme truncamiento),29,0.7354 ( 225 0.9976 0.9708 0.7157 0.5123 ) ,19.14 min
500-50-9e-05-0.005-0.005-50,(torneo uniforme elitismo),21,0.7292 ( 251 0.9984 0.9623 0.7274 0.5158 ) ,18.31 min
500-50-9e-05-0.005-0.005-50,(torneo uniforme reemplazo),25,0.7301 ( 228 0.9980 0.9638 0.7128 0.5070 ) ,9.30 min
500-50-9e-05-0.005-0.005-50,(torneo uniforme truncamiento),21,0.7298 ( 245 0.9981 0.9703 0.7126 0.5151 ) ,18.27 min
500-50-9e-05-0.005-0.05-10,(torneo uniforme elitismo),50,0.7492 ( 187 0.9950 0.9647 0.7284 0.5736 ) ,19.19 min
500-50-9e-05-0.005-0.05-10,(torneo uniforme reemplazo),49,0.7543 ( 165 0.9971 0.9588 0.7290 0.5935 ) ,9.60 min
500-50-9e-05-0.005-0.05-10,(torneo uniforme truncamiento),50,0.7421 ( 191 0.9959 0.9569 0.7194 0.5664 ) ,18.86 min
500-50-9e-05-0.005-0.05-20,(torneo uniforme elitismo),26,0.7344 ( 231 0.9978 0.9631 0.7197 0.5315 ) ,18.50 min
500-50-9e-05-0.005-0.05-20,(torneo uniforme reemplazo),40,0.7467 ( 201 0.9970 0.9675 0.7332 0.5633 ) ,9.48 min
500-50-9e-05-0.005-0.05-20,(torneo uniforme truncamiento),30,0.7364 ( 230 0.9993 0.9655 0.7210 0.5360 ) ,18.65 min
500-50-9e-05-0.005-0.05-50,(torneo uniforme elitismo),17,0.7267 ( 254 0.9964 0.9586 0.7240 0.5313 ) ,18.22 min
500-50-9e-05-0.005-0.05-50,(torneo uniforme reemplazo),20,0.7332 ( 237 0.9993 0.9612 0.7333 0.5306 ) ,9.16 min
500-50-9e-05-0.005-0.05-50,(torneo uniforme truncamiento),23,0.7329 ( 237 0.9966 0.9642 0.7215 0.5369 ) ,18.04 min
500-50-9e-05-0.05-0.0005-10,(torneo uniforme elitismo),38,0.7322 ( 228 0.9865 0.9483 0.7343 0.5620 ) ,18.87 min
500-50-9e-05-0.05-0.0005-10,(torneo uniforme reemplazo),46,0.7329 ( 199 0.9835 0.9425 0.7382 0.5548 ) ,9.42 min
500-50-9e-05-0.05-0.0005-10,(torneo uniforme truncamiento),28,0.7177 ( 226 0.9882 0.9389 0.7151 0.5291 ) ,18.68 min
500-50-9e-05-0.05-0.0005-20,(torneo uniforme elitismo),21,0.7201 ( 268 0.9918 0.9509 0.7295 0.5358 ) ,18.43 min
500-50-9e-05-0.05-0.0005-20,(torneo uniforme reemplazo),28,0.7156 ( 267 0.9872 0.9495 0.7207 0.5334 ) ,9.45 min
500-50-9e-05-0.05-0.0005-20,(torneo uniforme truncamiento),16,0.7136 ( 266 0.9912 0.9475 0.7118 0.5142 ) ,18.43 min
500-50-9e-05-0.05-0.0005-50,(torneo uniforme elitismo),21,0.7203 ( 263 0.9868 0.9608 0.7178 0.5030 ) ,18.44 min
500-50-9e-05-0.05-0.0005-50,(torneo uniforme reemplazo),16,0.7166 ( 261 0.9863 0.9517 0.7190 0.5153 ) ,9.26 min
500-50-9e-05-0.05-0.0005-50,(torneo uniforme truncamiento),14,0.7144 ( 276 0.9895 0.9559 0.7158 0.5093 ) ,18.43 min
500-50-9e-05-0.05-0.005-10,(torneo uniforme elitismo),45,0.7392 ( 203 0.9879 0.9485 0.7369 0.5926 ) ,19.07 min
500-50-9e-05-0.05-0.005-10,(torneo uniforme reemplazo),44,0.7229 ( 235 0.9833 0.9445 0.7120 0.5718 ) ,9.34 min
500-50-9e-05-0.05-0.005-10,(torneo uniforme truncamiento),43,0.7245 ( 244 0.9846 0.9503 0.7258 0.5481 ) ,18.83 min
500-50-9e-05-0.05-0.005-20,(torneo uniforme elitismo),29,0.7216 ( 253 0.9848 0.9511 0.7186 0.5371 ) ,18.30 min
500-50-9e-05-0.05-0.005-20,(torneo uniforme reemplazo),27,0.7224 ( 254 0.9832 0.9537 0.7225 0.5460 ) ,9.12 min
500-50-9e-05-0.05-0.005-20,(torneo uniforme truncamiento),21,0.7169 ( 270 0.9859 0.9589 0.7277 0.5028 ) ,18.34 min
500-50-9e-05-0.05-0.005-50,(torneo uniforme elitismo),17,0.7174 ( 258 0.9873 0.9504 0.7102 0.5125 ) ,18.02 min
500-50-9e-05-0.05-0.005-50,(torneo uniforme reemplazo),14,0.7167 ( 271 0.9898 0.9525 0.7037 0.5298 ) ,9.23 min
500-50-9e-05-0.05-0.005-50,(torneo uniforme truncamiento),14,0.7139 ( 251 0.9910 0.9449 0.7198 0.5100 ) ,18.46 min
500-50-9e-05-0.05-0.05-10,(torneo uniforme elitismo),25,0.7232 ( 219 0.9941 0.9376 0.7214 0.5471 ) ,19.11 min
500-50-9e-05-0.05-0.05-10,(torneo uniforme reemplazo),46,0.7321 ( 228 0.9824 0.9502 0.7268 0.5770 ) ,9.40 min
500-50-9e-05-0.05-0.05-10,(torneo uniforme truncamiento),37,0.7199 ( 252 0.9870 0.9436 0.7291 0.5552 ) ,18.87 min
500-50-9e-05-0.05-0.05-20,(torneo uniforme elitismo),23,0.7189 ( 246 0.9871 0.9473 0.7157 0.5259 ) ,18.54 min
500-50-9e-05-0.05-0.05-20,(torneo uniforme reemplazo),25,0.7193 ( 276 0.9815 0.9578 0.7254 0.5252 ) ,9.56 min
500-50-9e-05-0.05-0.05-20,(torneo uniforme truncamiento),18,0.7102 ( 255 0.9920 0.9413 0.7150 0.5071 ) ,19.47 min
500-50-9e-05-0.05-0.05-50,(torneo uniforme elitismo),13,0.7103 ( 289 0.9903 0.9498 0.7185 0.5125 ) ,18.26 min
500-50-9e-05-0.05-0.05-50,(torneo uniforme reemplazo),17,0.7106 ( 284 0.9869 0.9513 0.7109 0.5294 ) ,9.08 min
500-50-9e-05-0.05-0.05-50,(torneo uniforme truncamiento),15,0.7123 ( 264 0.9904 0.9485 0.7125 0.5029 ) ,18.33 min
500-80-9e-05-0.0005-0.0005-10,(torneo uniforme elitismo),73,0.7693 ( 137 0.9995 0.9765 0.7386 0.5806 ) ,29.63 min
500-80-9e-05-0.0005-0.0005-10,(torneo uniforme reemplazo),74,0.7694 ( 147 0.9995 0.9789 0.7270 0.5955 ) ,14.96 min
500-80-9e-05-0.0005-0.0005-10,(torneo uniforme truncamiento),66,0.7520 ( 186 1.0000 0.9767 0.7263 0.5461 ) ,29.82 min
500-80-9e-05-0.0005-0.0005-20,(torneo uniforme elitismo),34,0.7407 ( 212 1.0000 0.9759 0.7212 0.5089 ) ,29.52 min
500-80-9e-05-0.0005-0.0005-20,(torneo uniforme reemplazo),49,0.7491 ( 200 0.9993 0.9739 0.7266 0.5539 ) ,15.01 min
500-80-9e-05-0.0005-0.0005-20,(torneo uniforme truncamiento),35,0.7466 ( 194 0.9997 0.9746 0.7179 0.5306 ) ,29.48 min
500-80-9e-05-0.0005-0.0005-50,(torneo uniforme elitismo),21,0.7252 ( 247 1.0000 0.9615 0.7146 0.5065 ) ,29.09 min
500-80-9e-05-0.0005-0.0005-50,(torneo uniforme reemplazo),24,0.7269 ( 243 1.0000 0.9662 0.7108 0.5107 ) ,14.38 min
500-80-9e-05-0.0005-0.0005-50,(torneo uniforme truncamiento),25,0.7383 ( 223 0.9993 0.9646 0.7209 0.5401 ) ,29.46 min
500-80-9e-05-0.0005-0.005-10,(torneo uniforme elitismo),66,0.7655 ( 155 0.9997 0.9774 0.7320 0.5815 ) ,30.63 min
500-80-9e-05-0.0005-0.005-10,(torneo uniforme reemplazo),73,0.7685 ( 156 0.9993 0.9763 0.7365 0.6039 ) ,15.08 min
500-80-9e-05-0.0005-0.005-10,(torneo uniforme truncamiento),60,0.7513 ( 194 0.9996 0.9748 0.7263 0.5501 ) ,30.68 min
500-80-9e-05-0.0005-0.005-20,(torneo uniforme elitismo),33,0.7422 ( 204 0.9998 0.9687 0.7275 0.5315 ) ,29.45 min
500-80-9e-05-0.0005-0.005-20,(torneo uniforme reemplazo),44,0.7514 ( 195 1.0000 0.9751 0.7312 0.5452 ) ,15.01 min
500-80-9e-05-0.0005-0.005-20,(torneo uniforme truncamiento),34,0.7370 ( 205 0.9997 0.9646 0.7135 0.5263 ) ,28.82 min
500-80-9e-05-0.0005-0.005-50,(torneo uniforme elitismo),23,0.7324 ( 218 1.0000 0.9669 0.7046 0.5067 ) ,30.67 min
500-80-9e-05-0.0005-0.005-50,(torneo uniforme reemplazo),25,0.7414 ( 206 1.0000 0.9645 0.7292 0.5387 ) ,14.58 min
500-80-9e-05-0.0005-0.005-50,(torneo uniforme truncamiento),21,0.7310 ( 232 1.0000 0.9666 0.7162 0.5120 ) ,29.26 min
500-80-9e-05-0.0005-0.05-10,(torneo uniforme elitismo),72,0.7633 ( 155 0.9993 0.9686 0.7276 0.6045 ) ,30.15 min
500-80-9e-05-0.0005-0.05-10,(torneo uniforme reemplazo),72,0.7632 ( 155 0.9997 0.9694 0.7342 0.6016 ) ,15.34 min
500-80-9e-05-0.0005-0.05-10,(torneo uniforme truncamiento),57,0.7424 ( 211 1.0000 0.9685 0.7129 0.5470 ) ,29.47 min
500-80-9e-05-0.0005-0.05-20,(torneo uniforme elitismo),38,0.7430 ( 202 0.9998 0.9680 0.7224 0.5436 ) ,29.93 min
500-80-9e-05-0.0005-0.05-20,(torneo uniforme reemplazo),41,0.7531 ( 194 0.9997 0.9696 0.7193 0.5869 ) ,14.81 min
500-80-9e-05-0.0005-0.05-20,(torneo uniforme truncamiento),31,0.7393 ( 203 0.9997 0.9659 0.7126 0.5392 ) ,29.66 min
500-80-9e-05-0.0005-0.05-50,(torneo uniforme elitismo),21,0.7293 ( 223 0.9996 0.9574 0.7219 0.5183 ) ,29.41 min
500-80-9e-05-0.0005-0.05-50,(torneo uniforme reemplazo),23,0.7354 ( 218 1.0000 0.9653 0.7093 0.5341 ) ,14.54 min
500-80-9e-05-0.0005-0.05-50,(torneo uniforme truncamiento),22,0.7266 ( 233 0.9999 0.9590 0.7178 0.5189 ) ,28.68 min
500-80-9e-05-0.005-0.0005-10,(torneo uniforme elitismo),70,0.7576 ( 179 0.9962 0.9747 0.7265 0.5817 ) ,30.35 min
500-80-9e-05-0.005-0.0005-10,(torneo uniforme reemplazo),70,0.7658 ( 167 0.9972 0.9763 0.7367 0.6024 ) ,14.99 min
500-80-9e-05-0.005-0.0005-10,(torneo uniforme truncamiento),50,0.7423 ( 203 0.9958 0.9674 0.7225 0.5448 ) ,29.75 min
500-80-9e-05-0.005-0.0005-20,(torneo uniforme elitismo),40,0.7466 ( 210 0.9973 0.9697 0.7155 0.5660 ) ,29.52 min
500-80-9e-05-0.005-0.0005-20,(torneo uniforme reemplazo),43,0.7493 ( 207 0.9979 0.9731 0.7273 0.5603 ) ,15.23 min
500-80-9e-05-0.005-0.0005-20,(torneo uniforme truncamiento),38,0.7310 ( 249 0.9937 0.9705 0.7163 0.5238 ) ,29.33 min
500-80-9e-05-0.005-0.0005-50,(torneo uniforme elitismo),19,0.7280 ( 241 0.9980 0.9626 0.7193 0.5151 ) ,28.99 min
500-80-9e-05-0.005-0.0005-50,(torneo uniforme reemplazo),20,0.7307 ( 233 0.9966 0.9660 0.7047 0.5206 ) ,14.47 min
500-80-9e-05-0.005-0.0005-50,(torneo uniforme truncamiento),22,0.7302 ( 233 0.9979 0.9628 0.7218 0.5216 ) ,29.45 min
500-80-9e-05-0.005-0.005-10,(torneo uniforme elitismo),64,0.7611 ( 168 0.9945 0.9706 0.7441 0.5929 ) ,30.12 min
500-80-9e-05-0.005-0.005-10,(torneo uniforme reemplazo),70,0.7650 ( 158 0.9960 0.9696 0.7344 0.6146 ) ,15.18 min
500-80-9e-05-0.005-0.005-10,(torneo uniforme truncamiento),43,0.7462 ( 190 0.9970 0.9711 0.7240 0.5303 ) ,30.13 min
500-80-9e-05-0.005-0.005-20,(torneo uniforme elitismo),35,0.7417 ( 223 0.9967 0.9686 0.7245 0.5492 ) ,30.16 min
500-80-9e-05-0.005-0.005-20,(torneo uniforme reemplazo),41,0.7517 ( 195 0.9957 0.9736 0.7336 0.5593 ) ,14.85 min
500-80-9e-05-0.005-0.005-20,(torneo uniforme truncamiento),30,0.7215 ( 268 0.9955 0.9676 0.7127 0.5101 ) ,29.91 min
500-80-9e-05-0.005-0.005-50,(torneo uniforme elitismo),25,0.7275 ( 252 0.9971 0.9617 0.7130 0.5412 ) ,28.68 min
500-80-9e-05-0.005-0.005-50,(torneo uniforme reemplazo),18,0.7297 ( 231 0.9988 0.9636 0.7164 0.5090 ) ,14.45 min
500-80-9e-05-0.005-0.005-50,(torneo uniforme truncamiento),20,0.7244 ( 258 0.9976 0.9672 0.7173 0.4983 ) ,29.12 min
500-80-9e-05-0.005-0.05-10,(torneo uniforme elitismo),69,0.7607 ( 177 0.9969 0.9688 0.7356 0.6080 ) ,29.76 min
500-80-9e-05-0.005-0.05-10,(torneo uniforme reemplazo),53,0.7531 ( 188 0.9972 0.9653 0.7323 0.5937 ) ,14.94 min
500-80-9e-05-0.005-0.05-10,(torneo uniforme truncamiento),60,0.7476 ( 210 0.9960 0.9699 0.7342 0.5717 ) ,30.27 min
500-80-9e-05-0.005-0.05-20,(torneo uniforme elitismo),29,0.7375 ( 207 0.9983 0.9637 0.7189 0.5289 ) ,29.45 min
500-80-9e-05-0.005-0.05-20,(torneo uniforme reemplazo),46,0.7478 ( 192 0.9968 0.9681 0.7224 0.5594 ) ,15.22 min
500-80-9e-05-0.005-0.05-20,(torneo uniforme truncamiento),31,0.7337 ( 235 0.9973 0.9669 0.7187 0.5384 ) ,29.97 min
500-80-9e-05-0.005-0.05-50,(torneo uniforme elitismo),19,0.7285 ( 238 0.9990 0.9577 0.7176 0.5291 ) ,30.34 min
500-80-9e-05-0.005-0.05-50,(torneo uniforme reemplazo),22,0.7300 ( 226 0.9980 0.9625 0.7204 0.5087 ) ,14.32 min
500-80-9e-05-0.005-0.05-50,(torneo uniforme truncamiento),20,0.7223 ( 250 0.9981 0.9597 0.7046 0.5023 ) ,29.04 min
500-80-9e-05-0.05-0.0005-10,(torneo uniforme elitismo),34,0.7324 ( 205 0.9927 0.9435 0.7202 0.5763 ) ,30.14 min
500-80-9e-05-0.05-0.0005-10,(torneo uniforme reemplazo),46,0.7310 ( 243 0.9830 0.9541 0.7335 0.5742 ) ,14.86 min
500-80-9e-05-0.05-0.0005-10,(torneo uniforme truncamiento),33,0.7226 ( 255 0.9878 0.9479 0.7156 0.5495 ) ,29.28 min
500-80-9e-05-0.05-0.0005-20,(torneo uniforme elitismo),18,0.7229 ( 224 0.9961 0.9447 0.7134 0.5345 ) ,29.20 min
500-80-9e-05-0.05-0.0005-20,(torneo uniforme reemplazo),24,0.7165 ( 276 0.9851 0.9525 0.7299 0.5275 ) ,14.97 min
500-80-9e-05-0.05-0.0005-20,(torneo uniforme truncamiento),20,0.7140 ( 277 0.9865 0.9567 0.7197 0.5042 ) ,30.78 min
500-80-9e-05-0.05-0.0005-50,(torneo uniforme elitismo),20,0.7136 ( 310 0.9783 0.9621 0.7187 0.5246 ) ,28.77 min
500-80-9e-05-0.05-0.0005-50,(torneo uniforme reemplazo),16,0.7172 ( 263 0.9859 0.9574 0.7165 0.5121 ) ,14.50 min
500-80-9e-05-0.05-0.0005-50,(torneo uniforme truncamiento),14,0.7144 ( 262 0.9918 0.9477 0.7213 0.5110 ) ,29.74 min
500-80-9e-05-0.05-0.005-10,(torneo uniforme elitismo),50,0.7366 ( 226 0.9778 0.9559 0.7376 0.5687 ) ,29.74 min
500-80-9e-05-0.05-0.005-10,(torneo uniforme reemplazo),53,0.7313 ( 241 0.9779 0.9580 0.7286 0.5791 ) ,15.09 min
500-80-9e-05-0.05-0.005-10,(torneo uniforme truncamiento),33,0.7204 ( 254 0.9883 0.9489 0.7241 0.5372 ) ,30.01 min
500-80-9e-05-0.05-0.005-20,(torneo uniforme elitismo),24,0.7225 ( 259 0.9906 0.9513 0.7112 0.5517 ) ,29.40 min
500-80-9e-05-0.05-0.005-20,(torneo uniforme reemplazo),27,0.7279 ( 230 0.9915 0.9510 0.7282 0.5408 ) ,14.87 min
500-80-9e-05-0.05-0.005-20,(torneo uniforme truncamiento),20,0.7117 ( 288 0.9855 0.9560 0.7281 0.4947 ) ,29.45 min
500-80-9e-05-0.05-0.005-50,(torneo uniforme elitismo),16,0.7177 ( 261 0.9926 0.9554 0.7198 0.5110 ) ,29.23 min
500-80-9e-05-0.05-0.005-50,(torneo uniforme reemplazo),14,0.7119 ( 270 0.9912 0.9478 0.7164 0.5114 ) ,15.06 min
500-80-9e-05-0.05-0.005-50,(torneo uniforme truncamiento),12,0.7138 ( 251 0.9919 0.9444 0.7268 0.5103 ) ,30.15 min
500-80-9e-05-0.05-0.05-10,(torneo uniforme elitismo),42,0.7272 ( 247 0.9805 0.9505 0.7220 0.5707 ) ,29.86 min
500-80-9e-05-0.05-0.05-10,(torneo uniforme reemplazo),34,0.7243 ( 237 0.9853 0.9395 0.7222 0.5698 ) ,15.11 min
500-80-9e-05-0.05-0.05-10,(torneo uniforme truncamiento),19,0.7170 ( 240 0.9921 0.9414 0.7179 0.5236 ) ,29.53 min
500-80-9e-05-0.05-0.05-20,(torneo uniforme elitismo),22,0.7221 ( 225 0.9942 0.9438 0.7172 0.5323 ) ,29.95 min
500-80-9e-05-0.05-0.05-20,(torneo uniforme reemplazo),30,0.7263 ( 239 0.9860 0.9568 0.7296 0.5282 ) ,14.60 min
500-80-9e-05-0.05-0.05-20,(torneo uniforme truncamiento),19,0.7082 ( 304 0.9862 0.9569 0.7158 0.4938 ) ,29.33 min
500-80-9e-05-0.05-0.05-50,(torneo uniforme elitismo),18,0.7102 ( 287 0.9872 0.9515 0.7204 0.4979 ) ,29.07 min
500-80-9e-05-0.05-0.05-50,(torneo uniforme reemplazo),15,0.7094 ( 288 0.9934 0.9504 0.7175 0.5001 ) ,14.55 min
500-80-9e-05-0.05-0.05-50,(torneo uniforme truncamiento),8,0.7037 ( 285 0.9948 0.9447 0.7162 0.4756 ) ,29.26 min
