(Poblacion Generaciones Mutacion Elemento Mutacion Teoria Mutacion Practica Torneo),(Selección Cruce Sustitucion),Mejor Generacion,Mejor Fitness,Tiempo
500-100-9e-05-0.05-0.005-10,(torneo uniforme truncamiento),30,0.7210 ( 245 0.9893 0.9448 0.7212 0.5379 ) ,37.23 min
500-100-9e-05-0.05-0.005-20,(torneo uniforme elitismo),36,0.7281 ( 253 0.9816 0.9585 0.7306 0.5654 ) ,37.30 min
500-100-9e-05-0.05-0.005-20,(torneo uniforme reemplazo),32,0.7277 ( 238 0.9830 0.9524 0.7224 0.5514 ) ,18.37 min
500-100-9e-05-0.05-0.005-20,(torneo uniforme truncamiento),23,0.7141 ( 283 0.9838 0.9563 0.7180 0.5285 ) ,36.72 min
500-100-9e-05-0.05-0.005-50,(torneo uniforme elitismo),11,0.7124 ( 265 0.9936 0.9480 0.7098 0.5104 ) ,36.22 min
500-100-9e-05-0.05-0.005-50,(torneo uniforme reemplazo),13,0.7118 ( 268 0.9920 0.9513 0.7237 0.4815 ) ,17.84 min
500-100-9e-05-0.05-0.005-50,(torneo uniforme truncamiento),14,0.7141 ( 273 0.9881 0.9558 0.7205 0.4968 ) ,38.13 min
500-100-9e-05-0.05-0.05-10,(torneo uniforme elitismo),43,0.7310 ( 257 0.9811 0.9508 0.7298 0.5940 ) ,37.35 min
500-100-9e-05-0.05-0.05-10,(torneo uniforme reemplazo),47,0.7317 ( 232 0.9795 0.9513 0.7279 0.5785 ) ,18.30 min
500-100-9e-05-0.05-0.05-10,(torneo uniforme truncamiento),31,0.7231 ( 234 0.9896 0.9404 0.7134 0.5650 ) ,37.33 min
500-100-9e-05-0.05-0.05-20,(torneo uniforme elitismo),24,0.7125 ( 279 0.9834 0.9501 0.7101 0.5133 ) ,36.83 min
500-100-9e-05-0.05-0.05-20,(torneo uniforme reemplazo),23,0.7227 ( 224 0.9924 0.9391 0.7257 0.5344 ) ,18.93 min
500-100-9e-05-0.05-0.05-20,(torneo uniforme truncamiento),12,0.7061 ( 287 0.9915 0.9494 0.7144 0.4818 ) ,36.27 min
500-100-9e-05-0.05-0.05-50,(torneo uniforme elitismo),10,0.7099 ( 257 0.9952 0.9440 0.7188 0.5009 ) ,36.21 min
500-100-9e-05-0.05-0.05-50,(torneo uniforme reemplazo),12,0.7160 ( 256 0.9954 0.9476 0.7221 0.5122 ) ,18.42 min
500-100-9e-05-0.05-0.05-50,(torneo uniforme truncamiento),11,0.7083 ( 274 0.9939 0.9500 0.7238 0.4855 ) ,35.78 min
500-50-9e-05-0.0005-0.0005-10,(torneo uniforme elitismo),50,0.7527 ( 173 0.9992 0.9701 0.7220 0.5546 ) ,19.20 min
500-50-9e-05-0.0005-0.0005-10,(torneo uniforme reemplazo),50,0.7562 ( 145 1.0000 0.9556 0.7325 0.5872 ) ,9.38 min
500-50-9e-05-0.0005-0.0005-10,(torneo uniforme truncamiento),49,0.7399 ( 227 0.9995 0.9746 0.7169 0.5397 ) ,18.32 min
500-50-9e-05-0.0005-0.0005-20,(torneo uniforme elitismo),45,0.7400 ( 198 1.0000 0.9674 0.7212 0.5239 ) ,18.06 min
500-50-9e-05-0.0005-0.0005-20,(torneo uniforme reemplazo),50,0.7556 ( 176 0.9995 0.9763 0.7297 0.5623 ) ,9.33 min
500-50-9e-05-0.0005-0.0005-20,(torneo uniforme truncamiento),36,0.7353 ( 225 1.0000 0.9643 0.7175 0.5265 ) ,18.13 min
500-50-9e-05-0.0005-0.0005-50,(torneo uniforme elitismo),22,0.7325 ( 220 0.9997 0.9658 0.7166 0.5019 ) ,18.02 min
500-50-9e-05-0.0005-0.0005-50,(torneo uniforme reemplazo),25,0.7380 ( 206 1.0000 0.9660 0.7242 0.5207 ) ,9.26 min
500-50-9e-05-0.0005-0.0005-50,(torneo uniforme truncamiento),28,0.7331 ( 232 0.9995 0.9667 0.7128 0.5241 ) ,17.99 min
500-50-9e-05-0.0005-0.005-10,(torneo uniforme elitismo),50,0.7527 ( 171 1.0000 0.9599 0.7296 0.5801 ) ,18.63 min
500-50-9e-05-0.0005-0.005-10,(torneo uniforme reemplazo),49,0.7552 ( 152 0.9994 0.9608 0.7281 0.5697 ) ,9.42 min
500-50-9e-05-0.0005-0.005-10,(torneo uniforme truncamiento),50,0.7489 ( 194 0.9995 0.9727 0.7283 0.5547 ) ,18.75 min
500-50-9e-05-0.0005-0.005-20,(torneo uniforme elitismo),42,0.7489 ( 192 0.9997 0.9742 0.7224 0.5435 ) ,18.57 min
500-50-9e-05-0.0005-0.005-20,(torneo uniforme reemplazo),43,0.7517 ( 188 0.9997 0.9701 0.7219 0.5638 ) ,9.36 min
500-50-9e-05-0.0005-0.005-20,(torneo uniforme truncamiento),40,0.7442 ( 204 0.9993 0.9705 0.7199 0.5347 ) ,18.79 min
500-50-9e-05-0.0005-0.005-50,(torneo uniforme elitismo),23,0.7309 ( 219 0.9998 0.9637 0.7059 0.5080 ) ,17.91 min
500-50-9e-05-0.0005-0.005-50,(torneo uniforme reemplazo),24,0.7365 ( 216 1.0000 0.9691 0.7284 0.5069 ) ,9.15 min
500-50-9e-05-0.0005-0.005-50,(torneo uniforme truncamiento),25,0.7277 ( 233 1.0000 0.9625 0.7202 0.5107 ) ,18.15 min
500-50-9e-05-0.0005-0.05-10,(torneo uniforme elitismo),50,0.7536 ( 163 1.0000 0.9607 0.7324 0.5787 ) ,18.63 min
500-50-9e-05-0.0005-0.05-10,(torneo uniforme reemplazo),49,0.7525 ( 166 0.9996 0.9544 0.7336 0.5907 ) ,9.57 min
500-50-9e-05-0.0005-0.05-10,(torneo uniforme truncamiento),49,0.7484 ( 176 1.0000 0.9665 0.7262 0.5484 ) ,18.80 min
500-50-9e-05-0.0005-0.05-20,(torneo uniforme elitismo),39,0.7440 ( 190 0.9993 0.9634 0.7315 0.5371 ) ,18.59 min
500-50-9e-05-0.0005-0.05-20,(torneo uniforme reemplazo),32,0.7413 ( 207 1.0000 0.9630 0.7275 0.5437 ) ,9.30 min
500-50-9e-05-0.0005-0.05-20,(torneo uniforme truncamiento),22,0.7290 ( 229 1.0000 0.9626 0.7224 0.5069 ) ,18.19 min
500-50-9e-05-0.0005-0.05-50,(torneo uniforme elitismo),21,0.7322 ( 228 0.9996 0.9619 0.7208 0.5218 ) ,18.08 min
500-50-9e-05-0.0005-0.05-50,(torneo uniforme reemplazo),18,0.7241 ( 250 1.0000 0.9651 0.7188 0.4877 ) ,9.22 min
500-50-9e-05-0.0005-0.05-50,(torneo uniforme truncamiento),28,0.7382 ( 207 0.9993 0.9637 0.7118 0.5385 ) ,18.90 min
500-50-9e-05-0.005-0.0005-10,(torneo uniforme elitismo),50,0.7548 ( 166 0.9976 0.9671 0.7274 0.5771 ) ,18.64 min
500-50-9e-05-0.005-0.0005-10,(torneo uniforme reemplazo),49,0.7580 ( 150 0.9985 0.9580 0.7406 0.5869 ) ,9.27 min
500-50-9e-05-0.005-0.0005-10,(torneo uniforme truncamiento),50,0.7398 ( 216 0.9969 0.9698 0.7261 0.5433 ) ,18.57 min
500-50-9e-05-0.005-0.0005-20,(torneo uniforme elitismo),43,0.7409 ( 228 0.9955 0.9720 0.7256 0.5415 ) ,18.43 min
500-50-9e-05-0.005-0.0005-20,(torneo uniforme reemplazo),42,0.7506 ( 191 0.9978 0.9686 0.7222 0.5711 ) ,9.25 min
500-50-9e-05-0.005-0.0005-20,(torneo uniforme truncamiento),33,0.7402 ( 219 0.9976 0.9703 0.7236 0.5270 ) ,18.30 min
500-50-9e-05-0.005-0.0005-50,(torneo uniforme elitismo),21,0.7320 ( 243 0.9965 0.9701 0.7235 0.5180 ) ,18.11 min
500-50-9e-05-0.005-0.0005-50,(torneo uniforme reemplazo),25,0.7333 ( 237 0.9977 0.9692 0.7171 0.5136 ) ,9.37 min
500-50-9e-05-0.005-0.0005-50,(torneo uniforme truncamiento),20,0.7349 ( 209 0.9982 0.9614 0.7199 0.5167 ) ,18.18 min
500-50-9e-05-0.005-0.005-10,(torneo uniforme elitismo),48,0.7486 ( 199 0.9951 0.9682 0.7259 0.5696 ) ,18.68 min
500-50-9e-05-0.005-0.005-10,(torneo uniforme reemplazo),48,0.7484 ( 162 0.9984 0.9547 0.7299 0.5663 ) ,9.44 min
500-50-9e-05-0.005-0.005-10,(torneo uniforme truncamiento),50,0.7433 ( 208 0.9965 0.9710 0.7209 0.5459 ) ,18.85 min
500-50-9e-05-0.005-0.005-20,(torneo uniforme elitismo),36,0.7403 ( 225 0.9957 0.9703 0.7294 0.5394 ) ,18.34 min
500-50-9e-05-0.005-0.005-20,(torneo uniforme reemplazo),38,0.7464 ( 204 0.9978 0.9703 0.7341 0.5542 ) ,9.39 min
500-50-9e-05-0.005-0.005-20,(torneo uniforme truncamiento),30,0.7363 ( 232 0.9968 0.9705 0.7235 0.5300 ) ,18.30 min
500-50-9e-05-0.005-0.005-50,(torneo uniforme elitismo),19,0.7267 ( 239 0.9986 0.9632 0.7156 0.5019 ) ,17.80 min
500-50-9e-05-0.005-0.005-50,(torneo uniforme reemplazo),22,0.7345 ( 234 0.9971 0.9667 0.7258 0.5248 ) ,8.95 min
500-50-9e-05-0.005-0.005-50,(torneo uniforme truncamiento),23,0.7307 ( 243 0.9971 0.9659 0.7166 0.5175 ) ,17.88 min
500-50-9e-05-0.005-0.05-10,(torneo uniforme elitismo),50,0.7494 ( 190 0.9974 0.9638 0.7288 0.5740 ) ,18.50 min
500-50-9e-05-0.005-0.05-10,(torneo uniforme reemplazo),50,0.7531 ( 171 0.9973 0.9573 0.7354 0.5919 ) ,9.43 min
500-50-9e-05-0.005-0.05-10,(torneo uniforme truncamiento),50,0.7455 ( 196 0.9963 0.9624 0.7441 0.5563 ) ,18.77 min
500-50-9e-05-0.005-0.05-20,(torneo uniforme elitismo),34,0.7358 ( 226 0.9984 0.9647 0.7231 0.5340 ) ,18.58 min
500-50-9e-05-0.005-0.05-20,(torneo uniforme reemplazo),40,0.7477 ( 185 0.9967 0.9600 0.7224 0.5800 ) ,9.50 min
500-50-9e-05-0.005-0.05-20,(torneo uniforme truncamiento),20,0.7273 ( 226 0.9968 0.9579 0.7170 0.5072 ) ,18.21 min
500-50-9e-05-0.005-0.05-50,(torneo uniforme elitismo),17,0.7265 ( 236 0.9990 0.9594 0.7115 0.5094 ) ,18.11 min
500-50-9e-05-0.005-0.05-50,(torneo uniforme reemplazo),21,0.7230 ( 248 0.9970 0.9619 0.7137 0.5031 ) ,9.15 min
500-50-9e-05-0.005-0.05-50,(torneo uniforme truncamiento),15,0.7287 ( 221 0.9994 0.9545 0.7188 0.5074 ) ,18.46 min
500-50-9e-05-0.05-0.0005-10,(torneo uniforme elitismo),39,0.7312 ( 231 0.9831 0.9464 0.7305 0.5870 ) ,18.79 min
500-50-9e-05-0.05-0.0005-10,(torneo uniforme reemplazo),46,0.7370 ( 220 0.9810 0.9521 0.7379 0.5802 ) ,9.35 min
500-50-9e-05-0.05-0.0005-10,(torneo uniforme truncamiento),33,0.7150 ( 234 0.9860 0.9384 0.7198 0.5281 ) ,18.70 min
500-50-9e-05-0.05-0.0005-20,(torneo uniforme elitismo),19,0.7179 ( 257 0.9898 0.9477 0.7151 0.5331 ) ,18.20 min
500-50-9e-05-0.05-0.0005-20,(torneo uniforme reemplazo),26,0.7155 ( 265 0.9867 0.9495 0.7134 0.5364 ) ,9.15 min
500-50-9e-05-0.05-0.0005-20,(torneo uniforme truncamiento),22,0.7150 ( 249 0.9868 0.9467 0.7098 0.5186 ) ,18.69 min
500-50-9e-05-0.05-0.0005-50,(torneo uniforme elitismo),10,0.7126 ( 259 0.9929 0.9431 0.7225 0.5045 ) ,18.52 min
500-50-9e-05-0.05-0.0005-50,(torneo uniforme reemplazo),15,0.7089 ( 290 0.9865 0.9515 0.7186 0.5061 ) ,9.07 min
500-50-9e-05-0.05-0.0005-50,(torneo uniforme truncamiento),14,0.7194 ( 257 0.9921 0.9515 0.7148 0.5176 ) ,18.50 min
500-50-9e-05-0.05-0.005-10,(torneo uniforme elitismo),43,0.7287 ( 235 0.9823 0.9515 0.7328 0.5630 ) ,18.80 min
500-50-9e-05-0.05-0.005-10,(torneo uniforme reemplazo),43,0.7321 ( 232 0.9869 0.9489 0.7297 0.5804 ) ,9.65 min
500-50-9e-05-0.05-0.005-10,(torneo uniforme truncamiento),35,0.7221 ( 258 0.9821 0.9572 0.7170 0.5319 ) ,18.81 min
500-50-9e-05-0.05-0.005-20,(torneo uniforme elitismo),30,0.7248 ( 262 0.9842 0.9578 0.7274 0.5381 ) ,18.61 min
500-50-9e-05-0.05-0.005-20,(torneo uniforme reemplazo),21,0.7167 ( 271 0.9885 0.9485 0.7263 0.5328 ) ,9.25 min
500-50-9e-05-0.05-0.005-20,(torneo uniforme truncamiento),14,0.7102 ( 264 0.9917 0.9426 0.7208 0.5053 ) ,18.65 min
500-50-9e-05-0.05-0.005-50,(torneo uniforme elitismo),17,0.7128 ( 285 0.9874 0.9523 0.7030 0.5197 ) ,18.12 min
500-50-9e-05-0.05-0.005-50,(torneo uniforme reemplazo),11,0.7157 ( 241 0.9932 0.9449 0.7237 0.4931 ) ,9.15 min
500-50-9e-05-0.05-0.005-50,(torneo uniforme truncamiento),13,0.7070 ( 287 0.9868 0.9514 0.7130 0.4929 ) ,18.36 min
500-50-9e-05-0.05-0.05-10,(torneo uniforme elitismo),36,0.7345 ( 207 0.9904 0.9456 0.7349 0.5691 ) ,19.32 min
500-50-9e-05-0.05-0.05-10,(torneo uniforme reemplazo),48,0.7299 ( 243 0.9769 0.9525 0.7301 0.5741 ) ,9.45 min
500-50-9e-05-0.05-0.05-10,(torneo uniforme truncamiento),39,0.7167 ( 269 0.9819 0.9521 0.7280 0.5311 ) ,18.76 min
500-50-9e-05-0.05-0.05-20,(torneo uniforme elitismo),24,0.7220 ( 251 0.9887 0.9501 0.7279 0.5290 ) ,18.71 min
500-50-9e-05-0.05-0.05-20,(torneo uniforme reemplazo),30,0.7224 ( 263 0.9828 0.9558 0.7214 0.5461 ) ,9.30 min
500-50-9e-05-0.05-0.05-20,(torneo uniforme truncamiento),22,0.7204 ( 250 0.9915 0.9553 0.7136 0.5166 ) ,19.14 min
500-50-9e-05-0.05-0.05-50,(torneo uniforme elitismo),14,0.7119 ( 294 0.9908 0.9518 0.7178 0.5178 ) ,18.99 min
500-50-9e-05-0.05-0.05-50,(torneo uniforme reemplazo),17,0.7186 ( 260 0.9883 0.9556 0.7229 0.5152 ) ,9.24 min
500-50-9e-05-0.05-0.05-50,(torneo uniforme truncamiento),14,0.7152 ( 263 0.9896 0.9488 0.7208 0.5126 ) ,18.54 min
500-80-9e-05-0.0005-0.0005-10,(torneo uniforme elitismo),80,0.7713 ( 150 0.9994 0.9780 0.7438 0.6035 ) ,30.08 min
500-80-9e-05-0.0005-0.0005-10,(torneo uniforme reemplazo),77,0.7735 ( 128 0.9993 0.9755 0.7313 0.6083 ) ,14.80 min
500-80-9e-05-0.0005-0.0005-10,(torneo uniforme truncamiento),51,0.7503 ( 191 1.0000 0.9746 0.7162 0.5455 ) ,29.49 min
500-80-9e-05-0.0005-0.0005-20,(torneo uniforme elitismo),40,0.7434 ( 198 0.9992 0.9706 0.7170 0.5285 ) ,29.39 min
500-80-9e-05-0.0005-0.0005-20,(torneo uniforme reemplazo),41,0.7492 ( 192 0.9991 0.9734 0.7316 0.5385 ) ,14.44 min
500-80-9e-05-0.0005-0.0005-20,(torneo uniforme truncamiento),32,0.7339 ( 220 0.9991 0.9685 0.7191 0.5012 ) ,29.23 min
500-80-9e-05-0.0005-0.0005-50,(torneo uniforme elitismo),23,0.7336 ( 230 0.9993 0.9658 0.7191 0.5285 ) ,29.00 min
500-80-9e-05-0.0005-0.0005-50,(torneo uniforme reemplazo),22,0.7347 ( 210 0.9999 0.9634 0.7176 0.5230 ) ,14.34 min
500-80-9e-05-0.0005-0.0005-50,(torneo uniforme truncamiento),20,0.7285 ( 225 0.9984 0.9576 0.7189 0.5104 ) ,29.14 min
500-80-9e-05-0.0005-0.005-10,(torneo uniforme elitismo),74,0.7698 ( 146 0.9995 0.9764 0.7429 0.5907 ) ,29.82 min
500-80-9e-05-0.0005-0.005-10,(torneo uniforme reemplazo),76,0.7681 ( 160 0.9997 0.9749 0.7352 0.6185 ) ,14.77 min
500-80-9e-05-0.0005-0.005-10,(torneo uniforme truncamiento),61,0.7485 ( 213 0.9992 0.9758 0.7313 0.5527 ) ,29.42 min
500-80-9e-05-0.0005-0.005-20,(torneo uniforme elitismo),38,0.7467 ( 208 1.0000 0.9780 0.7208 0.5338 ) ,29.39 min
500-80-9e-05-0.0005-0.005-20,(torneo uniforme reemplazo),44,0.7550 ( 174 0.9999 0.9700 0.7317 0.5720 ) ,14.68 min
500-80-9e-05-0.0005-0.005-20,(torneo uniforme truncamiento),38,0.7389 ( 212 1.0000 0.9641 0.7205 0.5396 ) ,29.54 min
500-80-9e-05-0.0005-0.005-50,(torneo uniforme elitismo),19,0.7268 ( 211 0.9997 0.9560 0.7172 0.4994 ) ,28.58 min
500-80-9e-05-0.0005-0.005-50,(torneo uniforme reemplazo),24,0.7359 ( 223 1.0000 0.9663 0.7132 0.5382 ) ,14.61 min
500-80-9e-05-0.0005-0.005-50,(torneo uniforme truncamiento),20,0.7285 ( 235 1.0000 0.9657 0.7170 0.4989 ) ,28.79 min
500-80-9e-05-0.0005-0.05-10,(torneo uniforme elitismo),65,0.7578 ( 166 0.9996 0.9652 0.7333 0.5841 ) ,29.91 min
500-80-9e-05-0.0005-0.05-10,(torneo uniforme reemplazo),70,0.7631 ( 153 0.9993 0.9708 0.7293 0.5920 ) ,14.79 min
500-80-9e-05-0.0005-0.05-10,(torneo uniforme truncamiento),62,0.7490 ( 186 0.9997 0.9687 0.7186 0.5619 ) ,29.59 min
500-80-9e-05-0.0005-0.05-20,(torneo uniforme elitismo),34,0.7426 ( 197 1.0000 0.9652 0.7229 0.5394 ) ,30.23 min
500-80-9e-05-0.0005-0.05-20,(torneo uniforme reemplazo),43,0.7500 ( 189 0.9995 0.9664 0.7306 0.5689 ) ,14.59 min
500-80-9e-05-0.0005-0.05-20,(torneo uniforme truncamiento),30,0.7282 ( 234 0.9998 0.9635 0.7200 0.5071 ) ,28.53 min
500-80-9e-05-0.0005-0.05-50,(torneo uniforme elitismo),24,0.7300 ( 235 0.9997 0.9637 0.7195 0.5047 ) ,28.75 min
500-80-9e-05-0.0005-0.05-50,(torneo uniforme reemplazo),17,0.7246 ( 235 1.0000 0.9541 0.7162 0.5049 ) ,14.21 min
500-80-9e-05-0.0005-0.05-50,(torneo uniforme truncamiento),22,0.7275 ( 242 1.0000 0.9635 0.7168 0.5113 ) ,29.12 min
500-80-9e-05-0.005-0.0005-10,(torneo uniforme elitismo),67,0.7613 ( 171 0.9944 0.9724 0.7319 0.5922 ) ,29.96 min
500-80-9e-05-0.005-0.0005-10,(torneo uniforme reemplazo),71,0.7623 ( 175 0.9950 0.9769 0.7326 0.6013 ) ,14.86 min
500-80-9e-05-0.005-0.0005-10,(torneo uniforme truncamiento),48,0.7427 ( 221 0.9954 0.9740 0.7200 0.5408 ) ,29.91 min
500-80-9e-05-0.005-0.0005-20,(torneo uniforme elitismo),36,0.7433 ( 218 0.9958 0.9682 0.7249 0.5633 ) ,28.87 min
500-80-9e-05-0.005-0.0005-20,(torneo uniforme reemplazo),45,0.7508 ( 198 0.9956 0.9736 0.7232 0.5700 ) ,14.51 min
500-80-9e-05-0.005-0.0005-20,(torneo uniforme truncamiento),30,0.7248 ( 254 0.9972 0.9675 0.7222 0.4968 ) ,29.03 min
500-80-9e-05-0.005-0.0005-50,(torneo uniforme elitismo),21,0.7237 ( 249 0.9965 0.9629 0.7224 0.4991 ) ,28.47 min
500-80-9e-05-0.005-0.0005-50,(torneo uniforme reemplazo),21,0.7256 ( 251 0.9964 0.9617 0.7167 0.5154 ) ,14.43 min
500-80-9e-05-0.005-0.0005-50,(torneo uniforme truncamiento),18,0.7233 ( 238 0.9982 0.9625 0.7175 0.4851 ) ,29.04 min
500-80-9e-05-0.005-0.005-10,(torneo uniforme elitismo),58,0.7592 ( 176 0.9980 0.9722 0.7404 0.5812 ) ,29.37 min
500-80-9e-05-0.005-0.005-10,(torneo uniforme reemplazo),62,0.7618 ( 161 0.9943 0.9706 0.7370 0.5912 ) ,14.82 min
500-80-9e-05-0.005-0.005-10,(torneo uniforme truncamiento),51,0.7410 ( 205 0.9960 0.9700 0.7212 0.5286 ) ,30.01 min
500-80-9e-05-0.005-0.005-20,(torneo uniforme elitismo),33,0.7364 ( 215 0.9962 0.9676 0.7211 0.5186 ) ,29.09 min
500-80-9e-05-0.005-0.005-20,(torneo uniforme reemplazo),41,0.7493 ( 196 0.9967 0.9713 0.7297 0.5558 ) ,14.62 min
500-80-9e-05-0.005-0.005-20,(torneo uniforme truncamiento),25,0.7328 ( 224 0.9972 0.9671 0.7261 0.5134 ) ,28.88 min
500-80-9e-05-0.005-0.005-50,(torneo uniforme elitismo),20,0.7226 ( 251 0.9972 0.9648 0.7122 0.4937 ) ,28.76 min
500-80-9e-05-0.005-0.005-50,(torneo uniforme reemplazo),22,0.7363 ( 217 0.9989 0.9678 0.7154 0.5290 ) ,14.64 min
500-80-9e-05-0.005-0.005-50,(torneo uniforme truncamiento),20,0.7215 ( 255 0.9973 0.9591 0.7134 0.5018 ) ,28.45 min
500-80-9e-05-0.005-0.05-10,(torneo uniforme elitismo),57,0.7531 ( 184 0.9974 0.9664 0.7291 0.5799 ) ,30.31 min
500-80-9e-05-0.005-0.05-10,(torneo uniforme reemplazo),79,0.7590 ( 180 0.9942 0.9693 0.7264 0.6086 ) ,15.13 min
500-80-9e-05-0.005-0.05-10,(torneo uniforme truncamiento),68,0.7398 ( 223 0.9961 0.9617 0.7278 0.5606 ) ,29.28 min
500-80-9e-05-0.005-0.05-20,(torneo uniforme elitismo),32,0.7402 ( 206 0.9980 0.9679 0.7154 0.5411 ) ,28.95 min
500-80-9e-05-0.005-0.05-20,(torneo uniforme reemplazo),33,0.7476 ( 193 0.9983 0.9677 0.7260 0.5495 ) ,14.75 min
500-80-9e-05-0.005-0.05-20,(torneo uniforme truncamiento),37,0.7418 ( 208 0.9974 0.9643 0.7316 0.5511 ) ,29.57 min
500-80-9e-05-0.005-0.05-50,(torneo uniforme elitismo),30,0.7324 ( 230 0.9976 0.9637 0.7135 0.5192 ) ,29.89 min
500-80-9e-05-0.005-0.05-50,(torneo uniforme reemplazo),22,0.7286 ( 222 0.9989 0.9557 0.7145 0.5188 ) ,14.48 min
500-80-9e-05-0.005-0.05-50,(torneo uniforme truncamiento),21,0.7263 ( 249 0.9979 0.9676 0.7118 0.4996 ) ,28.44 min
500-80-9e-05-0.05-0.0005-10,(torneo uniforme elitismo),42,0.7369 ( 244 0.9858 0.9596 0.7404 0.5685 ) ,29.43 min
500-80-9e-05-0.05-0.0005-10,(torneo uniforme reemplazo),49,0.7341 ( 240 0.9813 0.9521 0.7362 0.5942 ) ,15.10 min
500-80-9e-05-0.05-0.0005-10,(torneo uniforme truncamiento),42,0.7222 ( 272 0.9792 0.9597 0.7226 0.5600 ) ,29.90 min
500-80-9e-05-0.05-0.0005-20,(torneo uniforme elitismo),24,0.7247 ( 231 0.9874 0.9537 0.7325 0.5196 ) ,29.28 min
500-80-9e-05-0.05-0.0005-20,(torneo uniforme reemplazo),32,0.7264 ( 253 0.9788 0.9571 0.7171 0.5522 ) ,14.84 min
500-80-9e-05-0.05-0.0005-20,(torneo uniforme truncamiento),18,0.7164 ( 237 0.9920 0.9408 0.7235 0.5069 ) ,29.52 min
500-80-9e-05-0.05-0.0005-50,(torneo uniforme elitismo),15,0.7199 ( 255 0.9928 0.9554 0.7243 0.5146 ) ,29.15 min
500-80-9e-05-0.05-0.0005-50,(torneo uniforme reemplazo),10,0.7163 ( 232 0.9965 0.9446 0.7209 0.4911 ) ,14.33 min
500-80-9e-05-0.05-0.0005-50,(torneo uniforme truncamiento),11,0.7136 ( 243 0.9938 0.9407 0.7104 0.5197 ) ,28.97 min
500-80-9e-05-0.05-0.005-10,(torneo uniforme elitismo),40,0.7323 ( 237 0.9836 0.9557 0.7207 0.5725 ) ,29.48 min
500-80-9e-05-0.05-0.005-10,(torneo uniforme reemplazo),44,0.7388 ( 198 0.9884 0.9455 0.7302 0.5883 ) ,14.87 min
500-80-9e-05-0.05-0.005-10,(torneo uniforme truncamiento),27,0.7133 ( 256 0.9901 0.9452 0.7164 0.5149 ) ,29.49 min
500-80-9e-05-0.05-0.005-20,(torneo uniforme elitismo),20,0.7228 ( 235 0.9943 0.9478 0.7163 0.5307 ) ,29.31 min
500-80-9e-05-0.05-0.005-20,(torneo uniforme reemplazo),31,0.7166 ( 296 0.9812 0.9601 0.7287 0.5389 ) ,14.43 min
500-80-9e-05-0.05-0.005-20,(torneo uniforme truncamiento),20,0.7171 ( 266 0.9899 0.9507 0.7231 0.5208 ) ,29.46 min
500-80-9e-05-0.05-0.005-50,(torneo uniforme elitismo),11,0.7119 ( 264 0.9955 0.9485 0.7200 0.4954 ) ,28.59 min
500-80-9e-05-0.05-0.005-50,(torneo uniforme reemplazo),17,0.7208 ( 272 0.9882 0.9593 0.7129 0.5303 ) ,14.44 min
500-80-9e-05-0.05-0.005-50,(torneo uniforme truncamiento),14,0.7074 ( 281 0.9892 0.9474 0.7171 0.5140 ) ,29.43 min
500-80-9e-05-0.05-0.05-10,(torneo uniforme elitismo),45,0.7309 ( 235 0.9843 0.9541 0.7349 0.5621 ) ,29.82 min
500-80-9e-05-0.05-0.05-10,(torneo uniforme reemplazo),58,0.7305 ( 270 0.9729 0.9634 0.7268 0.5870 ) ,14.71 min
500-80-9e-05-0.05-0.05-10,(torneo uniforme truncamiento),32,0.7193 ( 246 0.9906 0.9441 0.7156 0.5303 ) ,29.78 min
500-80-9e-05-0.05-0.05-20,(torneo uniforme elitismo),23,0.7256 ( 228 0.9956 0.9441 0.7253 0.5455 ) ,29.20 min
500-80-9e-05-0.05-0.05-20,(torneo uniforme reemplazo),25,0.7217 ( 257 0.9920 0.9534 0.7222 0.5245 ) ,14.40 min
500-80-9e-05-0.05-0.05-20,(torneo uniforme truncamiento),15,0.7180 ( 255 0.9897 0.9517 0.7162 0.5118 ) ,28.77 min
500-80-9e-05-0.05-0.05-50,(torneo uniforme elitismo),13,0.7128 ( 283 0.9876 0.9523 0.7132 0.5127 ) ,29.02 min
500-80-9e-05-0.05-0.05-50,(torneo uniforme reemplazo),14,0.7138 ( 273 0.9895 0.9471 0.7181 0.5244 ) ,14.31 min
500-80-9e-05-0.05-0.05-50,(torneo uniforme truncamiento),16,0.7066 ( 294 0.9878 0.9551 0.7164 0.4850 ) ,28.54 min
